ID,X,Y,Z,ROTATIONS,COPIES
0,99,68,23,3,1
1,68,52,40,63,2
2,101,66,61,63,1
3,57,56,22,3,2
4,81,54,47,63,2
5,86,34,25,51,3
6,54,46,27,51,2
7,95,65,34,51,2
8,105,57,29,51,2
9,120,63,28,3,2
10,64,62,42,63,1
11,78,65,21,3,1
12,98,94,45,3,3
13,94,58,26,3,1
14,113,81,51,51,2
15,83,80,76,63,3
16,86,64,53,63,2
17,68,44,33,51,3
18,52,40,31,63,1
19,95,67,38,51,4
20,98,70,27,3,2
21,116,54,37,51,1
22,90,51,36,51,1
23,104,75,52,51,1
24,74,50,39,63,3
25,71,64,41,63,2
26,88,72,37,51,1
27,85,68,41,51,2
28,84,84,33,3,3
29,83,62,40,51,1
30,84,64,57,63,2
31,80,68,39,51,3
32,80,53,38,51,1
33,115,62,23,3,1
34,94,43,30,51,1
35,85,43,39,51,2
36,50,35,21,51,2
37,78,63,56,63,2
38,75,52,34,51,3
39,76,75,34,3,1
40,86,27,20,51,1
41,70,52,28,51,1
42,53,35,25,51,2
43,108,49,21,3,1
44,46,42,36,63,3
45,64,50,44,63,2
46,108,42,24,51,2
47,77,48,26,51,3
48,114,50,43,51,2
49,94,65,48,63,3
50,102,29,21,51,1
51,57,48,38,63,3
52,61,29,25,51,2
53,45,44,37,63,4
54,74,54,50,63,2
55,77,64,33,51,1
56,92,69,44,51,2
57,86,63,46,63,2
58,99,51,28,51,3
59,107,56,41,51,3
60,76,45,32,51,2
61,100,39,36,51,3
62,67,45,34,63,4
63,84,50,41,51,1
64,68,60,40,63,2
65,98,86,70,63,2
66,78,73,41,63,2
67,111,73,36,3,3
68,116,57,46,51,2
69,88,47,21,3,1
70,54,28,24,51,1
71,77,29,26,51,2
72,111,43,39,51,2
73,92,37,36,51,1
74,94,55,53,63,2
75,67,50,38,63,3
76,67,59,46,63,3
77,117,65,62,63,1
78,65,49,47,63,2
79,73,52,37,63,3
