ID,X,Y,Z,ROTATIONS,COPIES
0,87,33,28,51,3
1,97,70,57,63,2
2,71,57,38,63,2
3,63,53,47,63,3
4,77,56,37,51,2
5,102,67,47,51,2
6,72,31,29,51,3
7,84,58,38,51,2
8,84,57,56,63,2
9,88,76,33,3,3
10,109,76,73,63,2
11,57,55,54,63,4
12,115,26,25,51,1
13,71,50,41,63,1
14,102,59,29,3,2
15,69,67,45,63,2
16,50,46,38,63,2
17,78,76,38,3,3
18,95,55,31,51,1
19,98,83,38,3,2
20,89,67,31,3,3
21,68,51,45,63,3
22,63,35,27,51,1
23,72,53,25,3,2
24,109,78,74,63,2
25,90,58,29,3,4
26,96,50,45,51,1
27,89,70,28,3,2
28,95,73,44,51,4
29,78,68,26,3,1
30,118,89,62,63,2
31,98,72,25,3,4
32,102,35,33,51,3
33,74,55,36,51,2
34,104,62,45,51,1
35,91,28,27,51,4
36,63,57,31,51,3
37,49,47,25,63,2
38,75,69,66,63,2
39,65,50,42,63,2
40,119,72,25,3,3
41,98,74,35,3,1
42,53,51,33,63,4
43,94,75,40,51,4
44,96,48,20,3,3
45,49,45,36,63,1
46,90,79,61,63,2
47,99,94,39,3,2
48,100,77,72,63,2
49,66,38,36,63,1
50,111,73,70,63,2
51,85,60,41,51,1
52,64,42,22,51,1
53,49,37,29,63,3
54,79,70,53,63,3
55,48,41,38,63,2
56,90,77,73,63,1
57,119,93,24,3,1
58,83,75,70,63,4
59,71,66,41,63,2
