ID,X,Y,Z,ROTATIONS,COPIES
0,86,58,36,51,1
1,71,69,22,3,1
2,108,78,54,51,1
3,104,58,57,63,1
4,96,65,58,63,1
5,58,37,26,51,1
6,73,72,49,63,1
7,98,67,56,63,1
8,117,89,23,3,1
9,109,76,73,63,2
10,95,61,34,51,1
11,106,73,49,51,2
12,66,39,35,63,1
13,82,76,43,63,1
14,93,87,26,3,2
15,68,64,63,63,1
16,70,53,30,51,1
17,68,65,30,3,1
18,94,57,26,3,2
19,104,79,38,3,2
20,47,47,46,63,2
21,111,52,20,3,1
22,85,70,23,3,1
23,89,58,33,51,1
24,92,74,66,63,1
25,75,65,50,63,1
26,111,99,64,63,1
27,99,65,62,63,1
28,94,53,25,3,2
29,81,64,43,63,1
30,98,71,38,51,1
31,82,70,48,63,1
32,95,45,45,51,1
33,45,43,40,63,1
34,73,49,38,63,1
35,99,77,26,3,1
36,85,72,33,3,1
37,108,37,26,51,1
38,120,45,33,51,1
39,97,83,32,3,1
40,65,54,32,51,1
41,63,54,41,63,1
42,99,68,54,63,1
43,66,63,42,63,1
44,78,68,43,63,1
45,91,69,43,51,1
46,72,56,44,63,1
47,90,59,38,51,1
48,95,78,20,3,1
49,71,65,20,3,1
50,94,77,54,63,1
51,85,79,79,63,2
52,58,43,25,51,1
53,105,74,48,51,1
54,98,69,63,63,2
55,100,72,30,3,1
56,112,73,67,63,1
57,101,43,34,51,1
58,113,83,48,51,1
59,94,75,33,3,1
60,94,31,26,51,1
61,96,64,48,51,2
62,116,38,31,51,1
63,72,70,55,63,1
64,95,94,39,3,2
65,45,37,26,63,1
66,64,61,50,63,1
67,88,34,25,51,1
68,94,78,72,63,2
69,117,65,60,63,1
70,70,45,28,51,1
71,77,63,49,63,1
72,98,67,65,63,1
73,99,38,37,51,1
74,67,41,36,63,1
75,96,82,78,63,1
76,97,88,34,3,1
77,64,46,42,63,1
78,47,37,31,63,1
79,48,47,43,63,1
80,100,74,42,51,1
81,86,71,47,63,1
82,71,54,47,63,1
83,104,79,64,63,1
84,80,70,59,63,1
85,97,74,61,63,1
86,105,85,23,3,1
87,92,62,48,63,1
88,50,44,38,63,1
89,119,91,33,3,2
90,88,68,39,51,1
91,45,41,35,63,1
92,49,41,41,63,1
93,118,72,56,51,1
94,41,33,30,63,1
95,69,68,67,63,1
96,102,92,32,3,1
97,77,70,64,63,3
98,50,32,32,63,1
99,97,80,58,63,1
