ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,66,64,36,1,1,1,1,1,1,3
1,97,73,49,1,1,1,1,1,1,2
2,69,60,43,1,1,1,1,1,1,4
3,52,37,20,1,1,0,0,1,1,1
4,109,63,37,1,1,0,0,1,1,4
5,79,57,24,1,1,0,0,0,0,5
6,95,72,22,1,1,0,0,0,0,2
7,65,50,39,1,1,1,1,1,1,4
8,98,42,30,1,1,0,0,1,1,3
9,53,40,36,1,1,1,1,1,1,3
10,82,54,51,1,1,1,1,1,1,3
11,77,33,31,1,1,0,0,1,1,2
12,66,56,49,1,1,1,1,1,1,2
13,101,68,62,1,1,1,1,1,1,2
14,82,64,46,1,1,1,1,1,1,2
15,88,83,58,1,1,1,1,1,1,1
16,108,51,29,1,1,0,0,1,1,4
17,91,76,62,1,1,1,1,1,1,4
18,61,32,25,1,1,0,0,1,1,4
19,70,47,30,1,1,0,0,1,1,3
20,80,79,52,1,1,1,1,1,1,1
21,103,43,33,1,1,0,0,1,1,2
22,115,88,70,1,1,1,1,1,1,1
23,98,38,26,1,1,0,0,1,1,2
24,60,33,21,1,1,0,0,1,1,4
25,74,54,33,1,1,0,0,1,1,2
26,87,45,39,1,1,0,0,1,1,3
27,77,62,42,1,1,1,1,1,1,4
28,100,56,54,1,1,1,1,1,1,1
29,55,42,24,1,1,0,0,1,1,5
30,66,47,35,1,1,1,1,1,1,2
31,85,71,38,1,1,0,0,1,1,4
32,63,59,59,1,1,1,1,1,1,2
33,92,65,54,1,1,1,1,1,1,1
34,100,77,64,1,1,1,1,1,1,3
35,90,79,49,1,1,1,1,1,1,4
36,104,64,25,1,1,0,0,0,0,2
37,64,46,43,1,1,1,1,1,1,2
38,69,38,30,1,1,0,0,1,1,3
39,79,79,55,1,1,1,1,1,1,2
40,77,75,56,1,1,1,1,1,1,3
41,47,33,33,1,1,1,1,1,1,2
42,81,44,42,1,1,1,1,1,1,2
43,47,47,44,1,1,1,1,1,1,2
44,84,50,47,1,1,1,1,1,1,2
45,84,78,36,1,1,0,0,0,0,1
46,76,73,50,1,1,1,1,1,1,1
47,109,91,30,1,1,0,0,0,0,1
48,67,43,42,1,1,1,1,1,1,2
49,57,53,31,1,1,1,1,1,1,3
50,70,34,33,1,1,0,0,1,1,2
51,94,69,50,1,1,1,1,1,1,2
52,71,66,59,1,1,1,1,1,1,1
53,119,93,63,1,1,1,1,1,1,2
54,106,76,34,1,1,0,0,0,0,2
55,70,70,45,1,1,1,1,1,1,3
56,74,52,47,1,1,1,1,1,1,2
57,115,70,33,1,1,0,0,0,0,3
58,97,55,35,1,1,0,0,1,1,5
59,45,40,38,1,1,1,1,1,1,3
