ID,X,Y,Z,ROTATIONS,COPIES
0,104,94,50,51,1
1,102,87,36,3,2
2,115,42,33,51,1
3,61,58,32,63,1
4,70,62,48,63,1
5,91,79,78,63,1
6,90,57,53,63,1
7,78,68,25,3,1
8,77,44,39,63,2
9,97,89,56,63,1
10,58,38,26,51,1
11,64,44,33,63,1
12,57,38,25,51,1
13,70,65,28,3,1
14,93,73,61,63,1
15,61,47,46,63,1
16,111,72,26,3,1
17,102,78,63,63,2
18,88,65,62,63,1
19,63,51,38,63,1
20,98,86,68,63,1
21,106,68,47,51,1
22,90,80,71,63,1
23,90,74,40,51,1
24,94,38,33,51,1
25,108,67,30,3,1
26,60,34,30,51,2
27,57,37,27,51,2
28,104,74,41,51,1
29,47,45,23,51,3
30,112,89,24,3,1
31,101,83,28,3,2
32,72,61,52,63,1
33,94,67,63,63,1
34,104,80,45,51,1
35,110,75,37,3,1
36,93,59,46,51,1
37,71,71,47,63,1
38,74,74,56,63,3
39,89,42,30,51,1
40,81,69,49,63,1
41,81,56,30,51,1
42,97,73,23,3,1
43,116,43,36,51,1
44,51,39,29,63,1
45,74,56,41,63,1
46,71,71,58,63,1
47,70,50,27,51,1
48,63,59,41,63,1
49,64,54,48,63,2
50,83,53,27,51,1
51,58,30,26,51,1
52,116,87,26,3,1
53,82,51,42,63,2
54,87,72,31,3,2
55,75,72,67,63,3
56,65,54,29,51,1
57,116,98,22,3,2
58,84,68,68,63,1
59,82,33,26,51,2
60,68,35,30,51,1
61,91,88,61,63,1
62,108,92,71,63,2
63,95,69,56,63,2
64,119,55,38,51,2
65,95,64,31,3,2
66,87,44,27,51,1
67,65,37,31,51,2
68,55,41,37,63,2
69,97,49,31,51,1
70,86,65,29,3,1
71,69,68,49,63,1
72,94,85,26,3,1
73,71,61,36,63,1
74,117,80,40,3,2
75,52,50,28,63,2
76,43,33,21,51,1
77,66,62,23,3,1
78,117,91,29,3,2
79,89,58,42,51,2
80,97,62,57,63,1
81,83,60,36,51,1
82,89,71,41,51,1
83,92,53,20,3,1
84,92,67,40,51,1
85,55,37,23,51,1
86,118,81,39,3,1
87,45,40,25,63,1
88,62,27,20,51,1
89,110,93,49,51,2
90,84,72,52,63,1
91,98,73,58,63,1
92,78,52,34,51,1
93,80,72,60,63,2
94,89,53,48,63,2
95,39,29,21,63,1
96,119,33,30,51,1
97,99,32,32,51,1
98,109,74,64,63,1
99,95,68,22,3,2
