ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,108,76,30,1,1,0,0,0,0,1
1,110,43,25,1,1,0,0,1,1,1
2,92,81,55,1,1,1,1,1,1,1
3,81,33,28,1,1,0,0,1,1,1
4,120,99,73,1,1,1,1,1,1,3
5,111,70,48,1,1,0,0,1,1,1
6,98,72,46,1,1,0,0,1,1,1
7,95,66,31,1,1,0,0,0,0,1
8,85,84,30,1,1,0,0,0,0,1
9,71,32,25,1,1,0,0,1,1,1
10,36,34,25,1,1,1,1,1,1,2
11,97,67,62,1,1,1,1,1,1,1
12,33,25,23,1,1,1,1,1,1,1
13,95,27,26,1,1,0,0,1,1,2
14,94,81,44,1,1,0,0,1,1,1
15,41,39,38,1,1,1,1,1,1,1
16,104,74,65,1,1,1,1,1,1,1
17,52,41,36,1,1,1,1,1,1,1
18,104,78,34,1,1,0,0,0,0,1
19,83,77,46,1,1,1,1,1,1,2
20,74,56,30,1,1,0,0,1,1,1
21,95,80,63,1,1,1,1,1,1,1
22,56,35,33,1,1,1,1,1,1,1
23,96,95,49,1,1,1,1,1,1,1
24,88,68,30,1,1,0,0,0,0,1
25,80,65,29,1,1,0,0,0,0,1
26,60,55,41,1,1,1,1,1,1,1
27,113,56,20,1,1,0,0,0,0,1
28,93,31,31,1,1,0,0,1,1,1
29,87,83,26,1,1,0,0,0,0,1
30,110,67,44,1,1,0,0,1,1,2
31,118,25,21,1,1,0,0,1,1,1
32,61,44,39,1,1,1,1,1,1,2
33,120,30,26,1,1,0,0,1,1,1
34,107,49,25,1,1,0,0,1,1,1
35,64,60,26,1,1,0,0,0,0,1
36,91,67,54,1,1,1,1,1,1,1
37,78,64,49,1,1,1,1,1,1,1
38,61,34,31,1,1,1,1,1,1,1
39,119,94,36,1,1,0,0,0,0,1
40,81,34,34,1,1,0,0,1,1,1
41,57,56,42,1,1,1,1,1,1,1
42,69,48,30,1,1,0,0,1,1,1
43,81,58,42,1,1,1,1,1,1,1
44,76,74,26,1,1,0,0,0,0,1
45,93,77,67,1,1,1,1,1,1,1
46,83,63,32,1,1,0,0,1,1,1
47,79,65,43,1,1,1,1,1,1,2
48,112,69,40,1,1,0,0,1,1,1
49,97,44,31,1,1,0,0,1,1,1
50,98,60,51,1,1,1,1,1,1,1
51,119,46,27,1,1,0,0,1,1,3
52,112,51,44,1,1,0,0,1,1,1
53,97,68,49,1,1,1,1,1,1,1
54,118,77,76,1,1,1,1,1,1,2
55,97,73,49,1,1,1,1,1,1,1
56,95,82,76,1,1,1,1,1,1,2
57,91,71,69,1,1,1,1,1,1,1
58,76,38,36,1,1,0,0,1,1,1
59,81,66,22,1,1,0,0,0,0,1
60,60,40,33,1,1,1,1,1,1,1
61,93,42,41,1,1,0,0,1,1,1
62,102,82,39,1,1,0,0,0,0,1
63,60,59,38,1,1,1,1,1,1,1
64,79,56,30,1,1,0,0,1,1,1
65,70,52,39,1,1,1,1,1,1,1
66,113,51,36,1,1,0,0,1,1,1
67,96,38,33,1,1,0,0,1,1,2
68,107,64,57,1,1,1,1,1,1,2
69,81,80,70,1,1,1,1,1,1,1
70,71,57,47,1,1,1,1,1,1,2
71,120,95,62,1,1,1,1,1,1,1
72,65,50,48,1,1,1,1,1,1,1
73,112,78,31,1,1,0,0,0,0,1
74,63,62,38,1,1,1,1,1,1,1
75,90,84,72,1,1,1,1,1,1,1
76,115,90,48,1,1,0,0,1,1,2
77,72,68,47,1,1,1,1,1,1,1
78,109,45,43,1,1,0,0,1,1,2
79,119,73,28,1,1,0,0,0,0,1
80,78,38,37,1,1,0,0,1,1,1
81,70,63,61,1,1,1,1,1,1,1
82,83,73,50,1,1,1,1,1,1,1
83,114,68,53,1,1,0,0,1,1,1
84,107,84,78,1,1,1,1,1,1,1
85,90,76,35,1,1,0,0,0,0,1
86,40,34,32,1,1,1,1,1,1,1
87,66,53,34,1,1,1,1,1,1,1
88,60,56,32,1,1,1,1,1,1,1
89,86,83,51,1,1,1,1,1,1,1
90,94,81,26,1,1,0,0,0,0,1
91,98,75,59,1,1,1,1,1,1,2
92,68,68,44,1,1,1,1,1,1,1
93,87,30,24,1,1,0,0,1,1,1
94,89,55,29,1,1,0,0,1,1,2
95,54,43,34,1,1,1,1,1,1,1
96,99,57,27,1,1,0,0,0,0,1
97,82,51,43,1,1,1,1,1,1,1
98,78,34,33,1,1,0,0,1,1,1
99,51,51,39,1,1,1,1,1,1,1
