ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,52,36,25,1,1,0,0,1,1,7
1,63,37,21,1,1,0,0,1,1,7
2,100,61,36,1,1,0,0,1,1,6
3,79,52,36,1,1,0,0,1,1,8
4,99,63,36,1,1,0,0,1,1,5
5,97,49,30,1,1,0,0,1,1,3
6,90,69,55,1,1,1,1,1,1,10
7,91,33,28,1,1,0,0,1,1,4
8,111,76,41,1,1,0,0,1,1,5
9,95,44,35,1,1,0,0,1,1,6
10,74,47,29,1,1,0,0,1,1,5
11,100,48,20,1,1,0,0,0,0,5
12,75,38,30,1,1,0,0,1,1,4
13,86,68,44,1,1,1,1,1,1,5
14,72,52,33,1,1,0,0,1,1,4
15,112,52,25,1,1,0,0,0,0,5
16,109,48,40,1,1,0,0,1,1,3
17,83,74,42,1,1,1,1,1,1,4
18,101,93,40,1,1,0,0,0,0,2
19,76,66,31,1,1,0,0,0,0,6
20,107,71,25,1,1,0,0,0,0,2
21,57,40,40,1,1,1,1,1,1,5
22,64,49,24,1,1,0,0,0,0,4
23,118,75,48,1,1,0,0,1,1,7
24,99,61,33,1,1,0,0,1,1,6
25,100,59,30,1,1,0,0,1,1,8
26,92,77,31,1,1,0,0,0,0,10
27,77,75,72,1,1,1,1,1,1,4
28,61,44,32,1,1,1,1,1,1,6
29,65,55,25,1,1,0,0,0,0,7
