ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,97,77,66,1,1,1,1,1,1,7
1,81,69,69,1,1,1,1,1,1,5
2,109,53,24,1,1,0,0,0,0,3
3,98,33,20,1,1,0,0,1,1,4
4,86,56,34,1,1,0,0,1,1,3
5,76,50,35,1,1,0,0,1,1,7
6,109,42,22,1,1,0,0,1,1,3
7,82,69,42,1,1,1,1,1,1,4
8,58,43,31,1,1,1,1,1,1,4
9,99,80,48,1,1,0,0,1,1,3
10,89,68,39,1,1,0,0,1,1,5
11,74,53,40,1,1,1,1,1,1,2
12,97,43,32,1,1,0,0,1,1,2
13,112,70,51,1,1,0,0,1,1,1
14,73,29,20,1,1,0,0,1,1,4
15,74,72,68,1,1,1,1,1,1,4
16,70,64,58,1,1,1,1,1,1,2
17,90,62,38,1,1,0,0,1,1,2
18,76,69,58,1,1,1,1,1,1,3
19,113,65,53,1,1,0,0,1,1,3
20,64,62,22,1,1,0,0,0,0,4
21,118,47,26,1,1,0,0,1,1,1
22,112,69,27,1,1,0,0,0,0,3
23,84,61,40,1,1,0,0,1,1,2
24,93,47,43,1,1,0,0,1,1,2
25,92,51,46,1,1,0,0,1,1,6
26,77,58,45,1,1,1,1,1,1,1
27,114,51,33,1,1,0,0,1,1,2
28,103,59,28,1,1,0,0,0,0,3
29,71,64,41,1,1,1,1,1,1,3
30,99,70,26,1,1,0,0,0,0,2
31,102,31,30,1,1,0,0,1,1,2
32,113,100,72,1,1,1,1,1,1,3
33,72,45,39,1,1,1,1,1,1,4
34,81,62,55,1,1,1,1,1,1,5
35,78,69,49,1,1,1,1,1,1,2
36,77,59,49,1,1,1,1,1,1,2
37,114,41,27,1,1,0,0,1,1,6
38,81,61,40,1,1,0,0,1,1,4
39,104,72,56,1,1,1,1,1,1,2
