ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,113,92,33,1,1,0,0,0,0,2
1,52,37,28,1,1,1,1,1,1,1
2,57,33,29,1,1,1,1,1,1,3
3,99,37,30,1,1,0,0,1,1,3
4,92,64,33,1,1,0,0,1,1,1
5,119,59,39,1,1,0,0,1,1,1
6,54,52,49,1,1,1,1,1,1,3
7,75,45,35,1,1,0,0,1,1,2
8,79,68,44,1,1,1,1,1,1,2
9,116,49,47,1,1,0,0,1,1,2
10,83,44,23,1,1,0,0,1,1,1
11,98,96,56,1,1,1,1,1,1,2
12,78,72,57,1,1,1,1,1,1,4
13,98,88,47,1,1,0,0,1,1,1
14,41,33,31,1,1,1,1,1,1,1
15,59,35,34,1,1,1,1,1,1,4
16,83,78,37,1,1,0,0,0,0,2
17,68,34,33,1,1,0,0,1,1,3
18,103,69,49,1,1,0,0,1,1,2
19,97,53,32,1,1,0,0,1,1,1
20,92,63,50,1,1,1,1,1,1,2
21,108,57,40,1,1,0,0,1,1,1
22,62,60,58,1,1,1,1,1,1,1
23,101,46,25,1,1,0,0,1,1,3
24,99,53,36,1,1,0,0,1,1,2
25,67,67,55,1,1,1,1,1,1,2
26,99,46,38,1,1,0,0,1,1,2
27,103,80,79,1,1,1,1,1,1,3
28,91,69,32,1,1,0,0,0,0,2
29,71,63,33,1,1,0,0,1,1,1
30,95,54,36,1,1,0,0,1,1,2
31,72,51,34,1,1,0,0,1,1,3
32,64,35,32,1,1,0,0,1,1,2
33,78,77,55,1,1,1,1,1,1,4
34,76,50,41,1,1,1,1,1,1,2
35,116,97,53,1,1,0,0,1,1,1
36,91,25,24,1,1,0,0,1,1,1
37,83,56,35,1,1,0,0,1,1,3
38,40,26,23,1,1,1,1,1,1,2
39,117,52,39,1,1,0,0,1,1,4
40,90,81,40,1,1,0,0,0,0,1
41,98,94,75,1,1,1,1,1,1,2
42,62,57,50,1,1,1,1,1,1,3
43,119,84,80,1,1,1,1,1,1,1
44,75,60,60,1,1,1,1,1,1,2
45,59,42,34,1,1,1,1,1,1,1
46,76,74,51,1,1,1,1,1,1,2
47,95,65,39,1,1,0,0,1,1,1
48,100,91,70,1,1,1,1,1,1,2
49,81,40,26,1,1,0,0,1,1,2
50,93,83,47,1,1,1,1,1,1,2
51,116,77,66,1,1,1,1,1,1,1
52,108,97,59,1,1,1,1,1,1,3
53,77,48,30,1,1,0,0,1,1,3
54,86,51,35,1,1,0,0,1,1,2
55,61,44,42,1,1,1,1,1,1,1
56,90,67,51,1,1,1,1,1,1,4
57,67,41,41,1,1,1,1,1,1,5
58,80,30,30,1,1,0,0,1,1,5
59,69,51,38,1,1,1,1,1,1,1
