ID,X,Y,Z,ROTATIONS,COPIES
0,89,78,50,63,2
1,73,65,46,63,3
2,94,66,39,51,3
3,66,59,42,63,4
4,106,93,70,63,6
5,80,71,62,63,4
6,60,36,26,51,3
7,72,31,31,51,4
8,63,63,31,3,2
9,74,39,23,51,3
10,105,72,52,51,5
11,101,76,45,51,5
12,93,73,65,63,1
13,74,47,42,63,6
14,72,33,28,51,6
15,99,91,45,3,5
16,79,60,44,63,7
17,81,57,50,63,5
18,99,72,61,63,4
19,38,35,31,63,4
20,74,51,48,63,5
21,98,96,40,3,4
22,70,46,38,63,3
23,65,51,44,63,4
24,69,59,26,3,7
25,83,70,51,63,5
26,56,48,23,3,4
27,73,66,47,63,5
28,74,54,33,51,4
29,98,54,46,51,6
