ID,X,Y,Z,ROTATIONS,COPIES
0,100,33,31,51,1
1,84,68,42,51,1
2,95,84,31,3,1
3,57,39,30,63,2
4,76,71,60,63,2
5,71,68,46,63,1
6,109,51,26,51,1
7,109,54,45,51,2
8,84,55,29,51,2
9,104,66,20,3,2
10,119,76,39,51,1
11,75,74,43,63,1
12,84,36,26,51,1
13,77,45,32,51,2
14,75,57,42,63,2
15,51,50,42,63,1
16,63,59,41,63,2
17,71,70,34,3,2
18,74,71,66,63,4
19,38,31,30,63,2
20,80,67,60,63,1
21,93,73,27,3,3
22,78,63,44,63,1
23,68,64,63,63,1
24,116,70,69,63,1
25,120,77,53,51,3
26,75,67,32,3,1
27,90,67,28,3,1
28,73,57,36,51,2
29,95,62,47,51,1
30,95,75,60,63,2
31,75,59,55,63,3
32,77,68,52,63,3
33,104,48,38,51,1
34,78,69,63,63,1
35,55,42,25,51,1
36,55,49,28,63,1
37,103,79,54,63,1
38,69,60,52,63,1
39,98,92,75,63,1
40,60,43,34,63,2
41,110,100,72,63,1
42,80,77,74,63,1
43,66,54,33,51,1
44,81,65,29,3,1
45,91,75,46,63,2
46,104,45,28,51,2
47,54,42,40,63,1
48,80,62,58,63,2
49,86,58,30,51,2
50,112,88,39,3,1
51,63,32,27,51,2
52,120,72,41,51,2
53,100,74,61,63,2
54,62,53,37,63,4
55,111,79,34,3,2
56,85,70,38,51,4
57,53,52,46,63,3
58,75,39,25,51,2
59,111,99,78,63,1
60,86,60,52,63,3
61,67,31,20,51,2
62,71,30,22,51,1
63,79,57,29,51,1
64,106,76,30,3,1
65,113,89,44,3,2
66,84,28,26,51,1
67,68,42,30,51,2
68,78,61,24,3,1
69,100,68,65,63,1
70,103,67,66,63,1
71,89,67,26,3,1
72,58,47,34,63,2
73,78,72,35,3,1
74,101,74,58,63,1
75,76,69,40,63,3
76,78,69,55,63,1
77,74,42,23,51,1
78,67,56,45,63,1
79,78,51,48,63,2
