ID,X,Y,Z,ROTATIONS,COPIES
0,63,55,31,51,1
1,120,43,23,51,1
2,97,72,57,63,2
3,77,76,42,63,1
4,93,74,20,3,1
5,65,63,43,63,1
6,108,71,40,51,2
7,79,36,21,51,3
8,68,62,26,3,1
9,68,50,40,63,1
10,79,42,31,51,1
11,76,56,38,51,2
12,80,79,51,63,2
13,115,69,29,3,1
14,113,50,30,51,1
15,96,90,22,3,1
16,60,41,26,51,1
17,118,93,36,3,2
18,80,72,33,3,2
19,98,96,76,63,1
20,91,65,40,51,1
21,76,54,54,63,3
22,84,75,61,63,2
23,87,50,25,3,1
24,104,27,24,51,2
25,94,79,78,63,2
26,116,44,34,51,1
27,96,91,45,3,1
28,84,55,40,51,2
29,87,71,50,63,2
30,54,32,27,51,1
31,85,53,38,51,2
32,114,79,72,63,2
33,75,57,55,63,1
34,69,43,32,51,2
35,71,58,25,3,2
36,120,82,27,3,2
37,79,72,66,63,2
38,58,46,46,63,1
39,90,84,47,63,2
40,63,59,38,63,1
41,86,55,50,63,2
42,56,41,24,51,1
43,107,42,30,51,1
44,92,78,48,63,1
45,77,54,39,63,1
46,116,68,47,51,1
47,49,44,39,63,1
48,100,84,41,3,1
49,63,59,53,63,1
50,97,58,45,51,2
51,92,68,55,63,1
52,75,42,41,63,3
53,102,40,39,51,1
54,78,57,52,63,2
55,83,51,41,51,1
56,84,70,33,3,1
57,80,42,32,51,2
58,98,50,44,51,2
59,104,70,32,3,1
60,110,48,23,3,2
61,118,95,35,3,1
62,104,86,43,3,1
63,77,41,30,51,2
64,120,62,31,3,1
65,71,51,46,63,1
66,70,32,30,51,2
67,119,33,26,51,1
68,85,68,51,63,1
69,71,58,47,63,1
70,106,66,24,3,1
71,106,99,23,3,2
72,119,68,51,51,1
73,70,38,36,63,2
74,96,73,34,3,1
75,102,41,40,51,1
76,52,44,25,51,1
77,82,63,49,63,2
78,95,81,52,63,1
79,106,69,39,51,2
80,95,68,22,3,1
81,95,92,61,63,1
82,48,43,22,51,1
83,72,46,26,51,1
84,108,57,55,63,1
85,101,52,32,51,1
86,95,94,70,63,1
87,93,71,67,63,1
88,109,89,69,63,2
89,84,72,20,3,1
