ID,X,Y,Z,ROTATIONS,COPIES
0,41,39,26,63,1
1,110,40,34,51,1
2,94,77,52,63,1
3,119,96,71,63,2
4,67,63,47,63,1
5,61,43,31,63,3
6,72,53,35,51,3
7,64,38,38,63,3
8,110,71,45,51,1
9,73,71,52,63,1
10,95,92,55,63,1
11,86,74,31,3,3
12,99,62,52,63,2
13,81,44,31,51,1
14,113,94,70,63,3
15,109,100,28,3,2
16,63,34,30,51,1
17,111,43,28,51,1
18,48,35,28,63,2
19,97,53,38,51,1
20,73,42,35,51,1
21,71,54,37,63,1
22,79,72,53,63,1
23,70,47,35,51,1
24,79,59,57,63,1
25,116,48,25,51,1
26,70,56,52,63,1
27,98,48,33,51,1
28,83,48,26,51,2
29,109,79,57,63,1
30,70,58,45,63,2
31,69,40,27,51,1
32,99,91,79,63,1
33,91,88,27,3,1
34,111,69,47,51,1
35,73,41,40,63,1
36,98,53,34,51,1
37,80,54,26,3,1
38,59,40,39,63,1
39,91,60,28,3,2
40,49,45,33,63,1
41,68,58,31,51,2
42,77,58,57,63,1
43,105,38,34,51,2
44,67,49,30,51,2
45,76,64,29,3,1
46,93,70,33,3,3
47,88,52,50,63,1
48,74,55,38,63,1
49,99,77,42,51,2
50,92,61,35,51,2
51,62,51,38,63,1
52,89,57,56,63,2
53,77,35,33,51,1
54,82,59,54,63,3
55,69,65,26,3,2
56,98,50,35,51,1
57,74,63,38,63,1
58,73,65,54,63,1
59,101,100,23,3,1
60,98,97,63,63,1
61,75,44,33,51,1
62,83,79,51,63,2
63,100,71,42,51,1
64,80,64,22,3,1
65,107,71,70,63,1
66,115,67,59,63,1
67,40,36,31,63,2
68,54,45,28,63,2
69,81,69,60,63,2
70,67,29,25,51,2
71,93,45,20,3,1
72,63,36,31,51,1
73,47,41,35,63,1
74,76,52,46,63,2
75,77,63,42,63,1
76,64,38,30,51,1
77,99,71,64,63,1
78,114,67,40,51,1
79,84,82,25,3,2
80,84,46,21,3,2
81,73,63,41,63,1
82,117,80,38,3,1
83,70,66,36,63,1
84,100,90,79,63,2
85,72,45,41,63,1
86,99,99,74,63,2
87,90,49,27,51,2
88,113,58,41,51,2
89,56,40,23,51,1
