ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,65,51,50,1,1,1,1,1,1,1
1,113,78,28,1,1,0,0,0,0,1
2,120,35,32,1,1,0,0,1,1,1
3,71,53,20,1,1,0,0,0,0,1
4,94,70,64,1,1,1,1,1,1,1
5,64,33,32,1,1,0,0,1,1,2
6,71,35,21,1,1,0,0,1,1,1
7,85,59,49,1,1,1,1,1,1,1
8,108,62,53,1,1,0,0,1,1,1
9,116,56,25,1,1,0,0,0,0,1
10,75,69,35,1,1,0,0,1,1,1
11,114,85,53,1,1,0,0,1,1,1
12,55,35,20,1,1,0,0,1,1,1
13,89,72,66,1,1,1,1,1,1,1
14,92,62,47,1,1,1,1,1,1,1
15,103,99,42,1,1,0,0,0,0,1
16,66,55,32,1,1,0,0,1,1,1
17,93,62,39,1,1,0,0,1,1,1
18,86,64,50,1,1,1,1,1,1,2
19,75,71,68,1,1,1,1,1,1,1
20,96,78,40,1,1,0,0,1,1,1
21,88,59,20,1,1,0,0,0,0,1
22,118,51,32,1,1,0,0,1,1,1
23,77,65,44,1,1,1,1,1,1,1
24,78,56,49,1,1,1,1,1,1,1
25,107,96,80,1,1,1,1,1,1,1
26,116,89,33,1,1,0,0,0,0,2
27,73,51,40,1,1,1,1,1,1,3
28,95,65,22,1,1,0,0,0,0,1
29,104,68,47,1,1,0,0,1,1,1
30,77,69,34,1,1,0,0,0,0,1
31,68,46,35,1,1,1,1,1,1,1
32,105,94,47,1,1,0,0,0,0,1
33,91,63,36,1,1,0,0,1,1,1
34,119,99,66,1,1,1,1,1,1,1
35,108,35,21,1,1,0,0,1,1,1
36,68,68,50,1,1,1,1,1,1,1
37,86,65,64,1,1,1,1,1,1,2
38,98,72,59,1,1,1,1,1,1,2
39,54,41,38,1,1,1,1,1,1,1
40,85,78,47,1,1,1,1,1,1,2
41,49,49,30,1,1,1,1,1,1,2
42,60,60,32,1,1,1,1,1,1,1
43,73,72,30,1,1,0,0,0,0,1
44,62,55,29,1,1,0,0,1,1,2
45,94,57,47,1,1,0,0,1,1,1
46,104,42,30,1,1,0,0,1,1,1
47,68,54,45,1,1,1,1,1,1,1
48,105,47,30,1,1,0,0,1,1,2
49,111,62,24,1,1,0,0,0,0,1
50,98,30,26,1,1,0,0,1,1,1
51,91,80,57,1,1,1,1,1,1,3
52,79,78,22,1,1,0,0,0,0,1
53,117,69,33,1,1,0,0,0,0,1
54,82,62,53,1,1,1,1,1,1,1
55,120,35,31,1,1,0,0,1,1,1
56,81,53,23,1,1,0,0,0,0,1
57,49,44,36,1,1,1,1,1,1,1
58,106,80,75,1,1,1,1,1,1,1
59,105,68,20,1,1,0,0,0,0,1
60,80,51,51,1,1,1,1,1,1,1
61,116,66,53,1,1,0,0,1,1,3
62,109,96,74,1,1,1,1,1,1,1
63,95,64,51,1,1,1,1,1,1,3
64,87,74,68,1,1,1,1,1,1,1
65,94,82,34,1,1,0,0,0,0,1
66,99,97,61,1,1,1,1,1,1,2
67,55,44,30,1,1,1,1,1,1,1
68,110,47,42,1,1,0,0,1,1,1
69,74,73,49,1,1,1,1,1,1,2
70,43,42,25,1,1,1,1,1,1,1
71,74,35,28,1,1,0,0,1,1,1
72,95,66,28,1,1,0,0,0,0,1
73,88,52,41,1,1,0,0,1,1,2
74,75,60,52,1,1,1,1,1,1,1
75,76,69,59,1,1,1,1,1,1,1
76,71,64,59,1,1,1,1,1,1,1
77,72,47,39,1,1,1,1,1,1,1
78,89,66,36,1,1,0,0,1,1,2
79,45,38,25,1,1,1,1,1,1,2
80,113,87,46,1,1,0,0,1,1,1
81,108,89,35,1,1,0,0,0,0,1
82,69,50,49,1,1,1,1,1,1,2
83,114,72,39,1,1,0,0,1,1,1
84,93,89,44,1,1,0,0,0,0,1
85,60,51,48,1,1,1,1,1,1,1
86,88,70,67,1,1,1,1,1,1,2
87,73,63,52,1,1,1,1,1,1,1
88,111,84,33,1,1,0,0,0,0,2
89,111,80,79,1,1,1,1,1,1,1
