ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,76,44,1,1,0,0,1,1,6
1,81,47,34,1,1,0,0,1,1,4
2,71,52,30,1,1,0,0,1,1,7
3,96,52,28,1,1,0,0,1,1,4
4,104,80,50,1,1,0,0,1,1,1
5,77,64,57,1,1,1,1,1,1,4
6,75,45,36,1,1,0,0,1,1,2
7,65,49,39,1,1,1,1,1,1,2
8,70,49,41,1,1,1,1,1,1,5
9,111,44,42,1,1,0,0,1,1,4
10,108,94,51,1,1,0,0,1,1,4
11,43,40,26,1,1,1,1,1,1,4
12,70,47,39,1,1,1,1,1,1,3
13,84,36,26,1,1,0,0,1,1,4
14,103,97,27,1,1,0,0,0,0,2
15,54,54,24,1,1,0,0,0,0,2
16,63,46,38,1,1,1,1,1,1,3
17,80,52,37,1,1,0,0,1,1,6
18,67,59,20,1,1,0,0,0,0,2
19,102,89,23,1,1,0,0,0,0,5
20,61,53,48,1,1,1,1,1,1,3
21,80,79,67,1,1,1,1,1,1,8
22,77,76,37,1,1,0,0,0,0,6
23,63,37,26,1,1,0,0,1,1,3
24,47,41,28,1,1,1,1,1,1,8
25,87,76,42,1,1,0,0,1,1,7
26,99,89,35,1,1,0,0,0,0,1
27,76,67,29,1,1,0,0,0,0,4
28,72,58,43,1,1,1,1,1,1,6
29,78,70,54,1,1,1,1,1,1,2
30,78,65,32,1,1,0,0,0,0,3
31,101,66,29,1,1,0,0,0,0,4
32,102,74,31,1,1,0,0,0,0,2
33,77,69,55,1,1,1,1,1,1,2
34,51,46,35,1,1,1,1,1,1,3
35,90,48,35,1,1,0,0,1,1,2
36,109,71,40,1,1,0,0,1,1,2
37,86,69,36,1,1,0,0,1,1,4
38,64,63,29,1,1,0,0,0,0,2
39,94,77,59,1,1,1,1,1,1,4
