ID,X,Y,Z,ROTATIONS,COPIES
0,74,63,61,63,1
1,71,60,25,3,4
2,106,80,59,63,1
3,109,76,42,51,4
4,118,56,22,3,1
5,105,67,43,51,2
6,72,65,37,63,3
7,84,59,54,63,1
8,91,69,26,3,2
9,69,31,28,51,4
10,76,67,37,51,2
11,48,39,25,63,2
12,91,79,66,63,2
13,72,63,42,63,1
14,74,74,60,63,1
15,85,78,20,3,2
16,52,32,32,63,1
17,83,63,54,63,1
18,71,32,26,51,3
19,65,53,30,51,2
20,95,84,61,63,3
21,78,47,43,63,2
22,66,63,31,3,4
23,114,82,71,63,2
24,109,46,22,3,1
25,82,54,38,51,1
26,102,99,53,63,1
27,57,51,37,63,2
28,103,36,29,51,2
29,50,38,35,63,2
30,60,57,47,63,1
31,80,61,57,63,2
32,98,71,43,51,3
33,72,58,43,63,2
34,81,69,39,51,2
35,85,64,49,63,4
36,118,66,47,51,1
37,102,64,35,51,2
38,114,93,55,51,2
39,111,86,69,63,3
40,80,54,38,51,2
41,89,39,28,51,2
42,71,59,45,63,1
43,111,90,67,63,2
44,88,38,33,51,1
45,71,63,60,63,2
46,95,71,65,63,3
47,82,74,28,3,1
48,61,51,44,63,1
49,120,92,35,3,1
50,79,55,37,51,1
51,56,50,26,51,2
52,74,66,52,63,4
53,96,35,27,51,1
54,92,80,43,51,1
55,79,53,37,51,2
56,109,47,29,51,1
57,96,87,51,63,3
58,74,55,44,63,2
59,76,75,74,63,3
