ID,X,Y,Z,ROTATIONS,COPIES
0,106,55,38,51,1
1,69,50,48,63,1
2,106,63,57,63,2
3,71,66,51,63,3
4,62,41,36,63,4
5,75,49,39,63,3
6,90,64,53,63,1
7,96,79,55,63,2
8,83,75,67,63,3
9,58,48,30,63,1
10,81,59,24,3,1
11,71,56,41,63,1
12,111,76,40,51,1
13,113,27,26,51,1
14,50,41,36,63,4
15,57,55,50,63,3
16,42,25,21,51,2
17,115,44,29,51,2
18,78,54,52,63,2
19,87,68,31,3,4
20,108,87,37,3,2
21,97,28,27,51,1
22,79,77,42,63,2
23,94,82,51,63,3
24,113,89,67,63,1
25,93,59,41,51,2
26,67,40,37,63,6
27,66,51,44,63,1
28,75,42,32,51,1
29,51,46,40,63,4
30,96,51,41,51,3
31,98,32,24,51,2
32,91,86,54,63,2
33,52,52,30,63,1
34,58,51,36,63,1
35,83,45,41,51,2
36,116,43,26,51,5
37,95,71,57,63,2
38,98,50,37,51,2
39,71,45,41,63,2
40,64,49,31,51,1
41,72,63,52,63,3
42,113,36,30,51,2
43,85,70,66,63,2
44,79,40,32,51,2
45,96,50,37,51,2
46,77,69,49,63,3
47,41,31,22,63,5
48,87,76,34,3,4
49,112,80,33,3,1
50,57,52,20,3,1
51,76,61,45,63,1
52,114,96,21,3,2
53,71,61,36,63,3
54,34,34,26,63,4
55,99,78,46,51,1
56,57,42,38,63,5
57,97,73,25,3,2
58,73,40,30,51,1
59,83,43,39,51,2
60,91,82,29,3,3
61,93,34,29,51,1
62,70,49,35,51,2
63,111,47,23,3,3
64,108,92,75,63,2
65,85,73,40,51,4
66,57,51,45,63,2
67,101,67,49,51,1
68,94,57,44,51,4
69,116,54,21,3,2
