ID,X,Y,Z,ROTATIONS,COPIES
0,86,71,41,51,9
1,75,58,58,63,7
2,100,81,27,3,5
3,59,42,24,51,6
4,69,37,30,51,6
5,63,50,36,63,7
6,96,72,34,3,3
7,111,71,29,3,6
8,102,67,53,63,4
9,71,34,32,51,4
10,88,75,53,63,4
11,50,46,42,63,6
12,84,70,41,51,10
13,98,48,44,51,4
14,54,43,25,51,4
15,63,61,49,63,4
16,106,96,51,51,2
17,97,64,26,3,7
18,68,39,29,51,11
19,68,62,39,63,3
20,100,38,25,51,4
21,91,53,26,3,2
22,74,72,22,3,4
23,74,61,51,63,7
24,98,91,44,3,4
25,67,61,31,51,5
26,119,88,40,3,6
27,97,95,31,3,5
28,73,43,27,51,4
29,62,55,33,63,5
