ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,75,54,35,1,1,0,0,1,1,1
1,107,60,49,1,1,0,0,1,1,2
2,70,67,42,1,1,1,1,1,1,3
3,78,71,44,1,1,1,1,1,1,3
4,78,61,27,1,1,0,0,0,0,5
5,78,73,48,1,1,1,1,1,1,1
6,109,87,32,1,1,0,0,0,0,3
7,91,87,25,1,1,0,0,0,0,1
8,67,51,47,1,1,1,1,1,1,3
9,67,63,60,1,1,1,1,1,1,3
10,115,59,34,1,1,0,0,1,1,1
11,102,35,34,1,1,0,0,1,1,1
12,117,54,48,1,1,0,0,1,1,2
13,70,61,40,1,1,1,1,1,1,3
14,64,63,59,1,1,1,1,1,1,5
15,95,87,63,1,1,1,1,1,1,3
16,113,92,23,1,1,0,0,0,0,2
17,113,49,32,1,1,0,0,1,1,1
18,99,75,63,1,1,1,1,1,1,3
19,56,55,46,1,1,1,1,1,1,3
20,94,69,55,1,1,1,1,1,1,2
21,110,93,60,1,1,1,1,1,1,3
22,73,72,65,1,1,1,1,1,1,1
23,77,50,41,1,1,1,1,1,1,2
24,55,37,34,1,1,1,1,1,1,3
25,71,60,28,1,1,0,0,0,0,2
26,99,33,21,1,1,0,0,1,1,2
27,89,72,37,1,1,0,0,1,1,2
28,63,58,31,1,1,0,0,1,1,1
29,48,38,23,1,1,0,0,1,1,1
30,67,67,63,1,1,1,1,1,1,2
31,117,96,80,1,1,1,1,1,1,2
32,64,40,24,1,1,0,0,1,1,3
33,96,61,20,1,1,0,0,0,0,1
34,107,83,26,1,1,0,0,0,0,3
35,60,51,40,1,1,1,1,1,1,1
36,93,82,29,1,1,0,0,0,0,4
37,79,50,36,1,1,0,0,1,1,3
38,80,74,58,1,1,1,1,1,1,3
39,100,42,30,1,1,0,0,1,1,3
40,61,29,22,1,1,0,0,1,1,1
41,78,38,28,1,1,0,0,1,1,6
42,103,63,36,1,1,0,0,1,1,2
43,93,41,25,1,1,0,0,1,1,1
44,72,69,52,1,1,1,1,1,1,2
45,96,52,29,1,1,0,0,1,1,3
46,93,65,43,1,1,0,0,1,1,4
47,69,39,32,1,1,0,0,1,1,1
48,76,59,39,1,1,1,1,1,1,2
49,98,54,38,1,1,0,0,1,1,3
50,55,35,20,1,1,0,0,1,1,3
51,100,47,35,1,1,0,0,1,1,3
52,75,42,39,1,1,1,1,1,1,1
53,86,45,22,1,1,0,0,0,0,2
54,98,49,46,1,1,0,0,1,1,1
55,80,74,28,1,1,0,0,0,0,1
56,67,62,56,1,1,1,1,1,1,3
57,116,72,50,1,1,0,0,1,1,1
58,82,72,39,1,1,0,0,1,1,2
59,118,89,26,1,1,0,0,0,0,1
