ID,X,Y,Z,ROTATIONS,COPIES
0,91,54,45,51,5
1,105,77,72,63,4
2,79,78,48,63,3
3,109,76,59,63,4
4,48,37,30,63,4
5,44,37,27,63,3
6,79,76,54,63,5
7,116,78,20,3,5
8,101,71,49,51,3
9,102,100,49,3,3
10,105,43,22,51,5
11,107,84,61,63,5
12,110,71,23,3,4
13,75,39,34,51,1
14,73,47,32,51,4
15,60,60,25,3,2
16,43,33,31,63,4
17,100,74,57,63,5
18,93,47,41,51,1
19,45,33,28,63,4
20,66,65,55,63,5
21,46,40,33,63,2
22,97,87,51,63,4
23,94,59,34,51,5
24,56,45,42,63,3
25,62,55,27,3,6
26,97,67,61,63,6
27,63,53,46,63,6
28,85,33,30,51,7
29,105,80,66,63,4
