ID,X,Y,Z,ROTATIONS,COPIES
0,78,37,27,51,1
1,89,70,25,3,1
2,90,84,41,3,1
3,85,75,42,51,1
4,91,77,44,51,4
5,114,87,71,63,2
6,90,37,25,51,2
7,105,80,77,63,1
8,74,71,50,63,2
9,62,57,55,63,1
10,89,45,26,51,1
11,65,54,47,63,2
12,79,62,28,3,2
13,84,40,35,51,1
14,55,44,42,63,1
15,115,30,29,51,2
16,93,60,25,3,2
17,96,83,50,63,2
18,86,75,62,63,2
19,76,60,36,51,1
20,92,45,39,51,3
21,81,39,27,51,1
22,90,42,27,51,2
23,102,69,43,51,4
24,85,76,61,63,3
25,93,46,38,51,2
26,99,78,77,63,1
27,101,77,21,3,1
28,74,39,20,51,2
29,69,45,29,51,3
30,108,80,74,63,2
31,58,55,51,63,1
32,107,52,29,51,1
33,97,37,33,51,2
34,92,88,62,63,1
35,116,86,22,3,2
36,99,76,32,3,2
37,37,36,33,63,2
38,103,65,35,51,1
39,77,68,49,63,2
40,113,87,79,63,1
41,66,60,57,63,1
42,70,44,37,63,1
43,58,49,48,63,1
44,71,56,26,3,3
45,55,36,35,63,1
46,89,61,53,63,1
47,38,31,27,63,2
48,63,56,30,51,1
49,82,54,30,51,1
50,56,31,25,51,3
51,110,69,28,3,1
52,93,89,40,3,2
53,71,35,34,51,2
54,54,47,34,63,1
55,76,46,41,63,1
56,51,47,40,63,1
57,66,54,53,63,1
58,59,36,30,63,1
59,117,51,40,51,1
60,111,43,30,51,1
61,70,31,22,51,1
62,113,71,25,3,1
63,99,91,27,3,1
64,94,32,26,51,1
65,92,43,41,51,2
66,100,47,32,51,2
67,75,51,36,51,1
68,90,42,31,51,2
69,79,75,27,3,1
70,90,66,64,63,2
71,79,32,30,51,1
72,100,46,41,51,2
73,66,47,37,63,1
74,110,100,51,51,1
75,72,56,30,51,1
76,98,37,32,51,2
77,120,84,21,3,2
78,93,70,36,51,2
79,95,74,69,63,2
80,63,47,45,63,1
81,83,71,42,63,1
82,77,48,34,51,1
83,82,58,24,3,2
84,86,76,68,63,1
85,70,43,38,63,1
86,99,81,54,63,1
87,84,74,29,3,2
88,85,38,31,51,1
89,92,70,64,63,2
