ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,106,55,38,1,1,0,0,1,1,3
1,69,50,48,1,1,1,1,1,1,3
2,106,63,57,1,1,1,1,1,1,5
3,71,66,51,1,1,1,1,1,1,4
4,62,41,36,1,1,1,1,1,1,3
5,75,49,39,1,1,1,1,1,1,2
6,90,64,53,1,1,1,1,1,1,2
7,96,79,55,1,1,1,1,1,1,3
8,83,75,67,1,1,1,1,1,1,1
9,58,48,30,1,1,1,1,1,1,1
10,81,59,24,1,1,0,0,0,0,4
11,71,56,41,1,1,1,1,1,1,4
12,111,76,40,1,1,0,0,1,1,4
13,113,27,26,1,1,0,0,1,1,4
14,50,41,36,1,1,1,1,1,1,3
15,57,55,50,1,1,1,1,1,1,4
16,42,25,21,1,1,0,0,1,1,3
17,115,44,29,1,1,0,0,1,1,4
18,78,54,52,1,1,1,1,1,1,4
19,87,68,31,1,1,0,0,0,0,3
20,108,87,37,1,1,0,0,0,0,2
21,97,28,27,1,1,0,0,1,1,6
22,79,77,42,1,1,1,1,1,1,3
23,94,82,51,1,1,1,1,1,1,3
24,113,89,67,1,1,1,1,1,1,2
25,93,59,41,1,1,0,0,1,1,2
26,67,40,37,1,1,1,1,1,1,4
27,66,51,44,1,1,1,1,1,1,2
28,75,42,32,1,1,0,0,1,1,2
29,51,46,40,1,1,1,1,1,1,2
30,96,51,41,1,1,0,0,1,1,4
31,98,32,24,1,1,0,0,1,1,4
32,91,86,54,1,1,1,1,1,1,2
33,52,52,30,1,1,1,1,1,1,3
34,58,51,36,1,1,1,1,1,1,3
35,83,45,41,1,1,0,0,1,1,2
36,116,43,26,1,1,0,0,1,1,1
37,95,71,57,1,1,1,1,1,1,3
38,98,50,37,1,1,0,0,1,1,4
39,71,45,41,1,1,1,1,1,1,3
40,64,49,31,1,1,0,0,1,1,3
41,72,63,52,1,1,1,1,1,1,2
42,113,36,30,1,1,0,0,1,1,2
43,85,70,66,1,1,1,1,1,1,4
44,79,40,32,1,1,0,0,1,1,3
45,96,50,37,1,1,0,0,1,1,5
46,77,69,49,1,1,1,1,1,1,3
47,41,31,22,1,1,1,1,1,1,5
48,87,76,34,1,1,0,0,0,0,3
49,112,80,33,1,1,0,0,0,0,3
