ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,104,94,50,1,1,0,0,1,1,1
1,102,87,36,1,1,0,0,0,0,2
2,115,42,33,1,1,0,0,1,1,2
3,61,58,32,1,1,1,1,1,1,2
4,70,62,48,1,1,1,1,1,1,2
5,91,79,78,1,1,1,1,1,1,2
6,90,57,53,1,1,1,1,1,1,1
7,78,68,25,1,1,0,0,0,0,2
8,77,44,39,1,1,1,1,1,1,1
9,97,89,56,1,1,1,1,1,1,2
10,58,38,26,1,1,0,0,1,1,1
11,64,44,33,1,1,1,1,1,1,1
12,57,38,25,1,1,0,0,1,1,1
13,70,65,28,1,1,0,0,0,0,1
14,93,73,61,1,1,1,1,1,1,1
15,61,47,46,1,1,1,1,1,1,2
16,111,72,26,1,1,0,0,0,0,1
17,102,78,63,1,1,1,1,1,1,2
18,88,65,62,1,1,1,1,1,1,1
19,63,51,38,1,1,1,1,1,1,2
20,98,86,68,1,1,1,1,1,1,1
21,106,68,47,1,1,0,0,1,1,1
22,90,80,71,1,1,1,1,1,1,2
23,90,74,40,1,1,0,0,1,1,1
24,94,38,33,1,1,0,0,1,1,2
25,108,67,30,1,1,0,0,0,0,1
26,60,34,30,1,1,0,0,1,1,1
27,57,37,27,1,1,0,0,1,1,1
28,104,74,41,1,1,0,0,1,1,1
29,47,45,23,1,1,0,0,1,1,1
30,112,89,24,1,1,0,0,0,0,1
31,101,83,28,1,1,0,0,0,0,1
32,72,61,52,1,1,1,1,1,1,1
33,94,67,63,1,1,1,1,1,1,2
34,104,80,45,1,1,0,0,1,1,3
35,110,75,37,1,1,0,0,0,0,1
36,93,59,46,1,1,0,0,1,1,1
37,71,71,47,1,1,1,1,1,1,1
38,74,74,56,1,1,1,1,1,1,1
39,89,42,30,1,1,0,0,1,1,1
40,81,69,49,1,1,1,1,1,1,1
41,81,56,30,1,1,0,0,1,1,3
42,97,73,23,1,1,0,0,0,0,2
43,116,43,36,1,1,0,0,1,1,1
44,51,39,29,1,1,1,1,1,1,1
45,74,56,41,1,1,1,1,1,1,1
46,71,71,58,1,1,1,1,1,1,1
47,70,50,27,1,1,0,0,1,1,2
48,63,59,41,1,1,1,1,1,1,2
49,64,54,48,1,1,1,1,1,1,3
50,83,53,27,1,1,0,0,1,1,2
51,58,30,26,1,1,0,0,1,1,2
52,116,87,26,1,1,0,0,0,0,2
53,82,51,42,1,1,1,1,1,1,2
54,87,72,31,1,1,0,0,0,0,1
55,75,72,67,1,1,1,1,1,1,1
56,65,54,29,1,1,0,0,1,1,2
57,116,98,22,1,1,0,0,0,0,2
58,84,68,68,1,1,1,1,1,1,2
59,82,33,26,1,1,0,0,1,1,1
60,68,35,30,1,1,0,0,1,1,2
61,91,88,61,1,1,1,1,1,1,1
62,108,92,71,1,1,1,1,1,1,1
63,95,69,56,1,1,1,1,1,1,2
64,119,55,38,1,1,0,0,1,1,2
65,95,64,31,1,1,0,0,0,0,1
66,87,44,27,1,1,0,0,1,1,2
67,65,37,31,1,1,0,0,1,1,3
68,55,41,37,1,1,1,1,1,1,1
69,97,49,31,1,1,0,0,1,1,1
70,86,65,29,1,1,0,0,0,0,3
71,69,68,49,1,1,1,1,1,1,1
72,94,85,26,1,1,0,0,0,0,1
73,71,61,36,1,1,1,1,1,1,1
74,117,80,40,1,1,0,0,0,0,1
75,52,50,28,1,1,1,1,1,1,1
76,43,33,21,1,1,0,0,1,1,1
77,66,62,23,1,1,0,0,0,0,2
78,117,91,29,1,1,0,0,0,0,2
79,89,58,42,1,1,0,0,1,1,2
80,97,62,57,1,1,1,1,1,1,1
81,83,60,36,1,1,0,0,1,1,1
82,89,71,41,1,1,0,0,1,1,1
83,92,53,20,1,1,0,0,0,0,1
84,92,67,40,1,1,0,0,1,1,2
85,55,37,23,1,1,0,0,1,1,1
86,118,81,39,1,1,0,0,0,0,1
87,45,40,25,1,1,1,1,1,1,2
88,62,27,20,1,1,0,0,1,1,3
89,110,93,49,1,1,0,0,1,1,2
