ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,113,80,29,1,1,0,0,0,0,3
1,98,65,62,1,1,1,1,1,1,3
2,60,59,46,1,1,1,1,1,1,1
3,100,97,64,1,1,1,1,1,1,3
4,99,88,23,1,1,0,0,0,0,1
5,106,49,33,1,1,0,0,1,1,3
6,78,54,30,1,1,0,0,1,1,1
7,71,68,41,1,1,1,1,1,1,2
8,83,80,35,1,1,0,0,0,0,1
9,99,55,27,1,1,0,0,0,0,3
10,91,51,43,1,1,0,0,1,1,2
11,99,78,72,1,1,1,1,1,1,5
12,102,88,37,1,1,0,0,0,0,1
13,97,75,72,1,1,1,1,1,1,2
14,83,63,27,1,1,0,0,0,0,4
15,78,38,36,1,1,0,0,1,1,1
16,120,88,55,1,1,0,0,1,1,3
17,77,72,38,1,1,0,0,1,1,2
18,45,38,25,1,1,1,1,1,1,3
19,73,48,23,1,1,0,0,0,0,2
20,87,73,38,1,1,0,0,1,1,2
21,94,75,33,1,1,0,0,0,0,2
22,71,64,56,1,1,1,1,1,1,1
23,94,69,48,1,1,1,1,1,1,3
24,75,66,46,1,1,1,1,1,1,3
25,89,75,56,1,1,1,1,1,1,4
26,62,38,34,1,1,1,1,1,1,1
27,81,71,52,1,1,1,1,1,1,4
28,88,79,53,1,1,1,1,1,1,1
29,51,44,35,1,1,1,1,1,1,3
30,92,83,80,1,1,1,1,1,1,3
31,70,68,41,1,1,1,1,1,1,1
32,109,58,40,1,1,0,0,1,1,2
33,75,56,30,1,1,0,0,1,1,4
34,77,66,58,1,1,1,1,1,1,5
35,62,32,23,1,1,0,0,1,1,1
36,90,39,23,1,1,0,0,1,1,2
37,99,71,56,1,1,1,1,1,1,1
38,108,75,71,1,1,1,1,1,1,4
39,101,99,57,1,1,1,1,1,1,5
