ID,X,Y,Z,ROTATIONS,COPIES
0,89,78,50,63,2
1,73,65,46,63,3
2,94,66,39,51,3
3,66,59,42,63,3
4,106,93,70,63,2
5,80,71,62,63,5
6,60,36,26,51,3
7,72,31,31,51,5
8,63,63,31,3,2
9,74,39,23,51,2
10,105,72,52,51,3
11,101,76,45,51,3
12,93,73,65,63,2
13,74,47,42,63,5
14,72,33,28,51,2
15,99,91,45,3,5
16,79,60,44,63,1
17,81,57,50,63,4
18,99,72,61,63,2
19,38,35,31,63,3
20,74,51,48,63,3
21,98,96,40,3,2
22,70,46,38,63,4
23,65,51,44,63,4
24,69,59,26,3,3
25,83,70,51,63,3
26,56,48,23,3,3
27,73,66,47,63,5
28,74,54,33,51,3
29,98,54,46,51,2
30,53,50,38,63,1
31,87,71,50,63,1
32,70,66,65,63,6
33,102,51,50,51,2
34,73,66,60,63,2
35,86,65,50,63,5
36,83,71,44,63,5
37,107,86,79,63,2
38,78,74,36,3,4
39,102,85,26,3,4
