ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,76,44,1,1,0,0,1,1,6
1,81,47,34,1,1,0,0,1,1,9
2,71,52,30,1,1,0,0,1,1,7
3,96,52,28,1,1,0,0,1,1,3
4,104,80,50,1,1,0,0,1,1,4
5,77,64,57,1,1,1,1,1,1,5
6,75,45,36,1,1,0,0,1,1,5
7,65,49,39,1,1,1,1,1,1,8
8,70,49,41,1,1,1,1,1,1,7
9,111,44,42,1,1,0,0,1,1,6
10,108,94,51,1,1,0,0,1,1,2
11,43,40,26,1,1,1,1,1,1,4
12,70,47,39,1,1,1,1,1,1,5
13,84,36,26,1,1,0,0,1,1,5
14,103,97,27,1,1,0,0,0,0,6
15,54,54,24,1,1,0,0,0,0,8
16,63,46,38,1,1,1,1,1,1,9
17,80,52,37,1,1,0,0,1,1,6
18,67,59,20,1,1,0,0,0,0,12
19,102,89,23,1,1,0,0,0,0,6
20,61,53,48,1,1,1,1,1,1,6
21,80,79,67,1,1,1,1,1,1,7
22,77,76,37,1,1,0,0,0,0,5
23,63,37,26,1,1,0,0,1,1,5
24,47,41,28,1,1,1,1,1,1,5
25,87,76,42,1,1,0,0,1,1,4
26,99,89,35,1,1,0,0,0,0,4
27,76,67,29,1,1,0,0,0,0,2
28,72,58,43,1,1,1,1,1,1,5
29,78,70,54,1,1,1,1,1,1,4
