ID,X,Y,Z,ROTATIONS,COPIES
0,86,65,57,63,1
1,61,37,32,63,2
2,39,33,27,63,2
3,85,33,26,51,1
4,101,94,42,3,1
5,65,53,46,63,1
6,76,72,39,63,1
7,47,42,25,63,1
8,93,76,60,63,1
9,95,74,51,63,1
10,97,66,32,3,1
11,116,78,37,3,1
12,98,53,47,51,1
13,68,63,60,63,1
14,93,91,68,63,1
15,90,88,35,3,1
16,93,71,66,63,2
17,100,89,70,63,1
18,94,84,35,3,1
19,74,40,30,51,1
20,95,63,39,51,1
21,42,36,20,51,1
22,108,73,38,51,1
23,81,66,46,63,2
24,103,95,20,3,1
25,72,70,66,63,2
26,71,67,26,3,1
27,103,66,48,51,2
28,95,94,75,63,1
29,76,59,46,63,1
30,86,86,38,3,1
31,113,75,62,63,1
32,120,75,47,51,3
33,64,58,49,63,1
34,73,39,27,51,1
35,95,93,50,63,1
36,89,79,61,63,1
37,76,63,56,63,1
38,115,66,59,63,1
39,99,46,28,51,2
40,74,73,35,3,1
41,68,67,27,3,2
42,91,39,28,51,1
43,80,75,22,3,1
44,103,60,54,63,1
45,84,72,29,3,1
46,96,80,80,63,1
47,100,52,32,51,2
48,73,43,33,51,2
49,98,71,32,3,1
50,104,90,49,51,1
51,56,51,50,63,1
52,67,65,65,63,1
53,74,51,39,63,1
54,78,61,50,63,1
55,102,88,72,63,2
56,64,58,39,63,2
57,75,53,42,63,1
58,59,58,54,63,2
59,108,76,67,63,1
60,93,78,73,63,1
61,98,86,55,63,1
62,56,39,38,63,1
63,85,51,25,3,1
64,108,85,21,3,2
65,58,38,34,63,1
66,105,71,64,63,1
67,77,47,46,63,1
68,50,47,26,63,2
69,64,60,39,63,1
70,82,62,42,63,2
71,97,80,31,3,1
72,83,65,58,63,1
73,85,74,42,51,1
74,111,96,71,63,2
75,108,74,24,3,1
76,85,78,20,3,1
77,116,55,38,51,1
78,94,56,48,63,2
79,68,58,21,3,1
80,71,71,47,63,2
81,72,33,32,51,1
82,91,87,34,3,1
83,94,75,30,3,3
84,102,56,20,3,1
85,104,86,72,63,1
86,84,66,63,63,1
87,44,42,30,63,1
88,107,56,44,51,1
89,96,75,64,63,1
