ID,X,Y,Z,ROTATIONS,COPIES
0,59,49,48,63,3
1,79,63,46,63,7
2,95,58,38,51,2
3,95,79,47,51,3
4,72,46,27,51,5
5,88,74,72,63,1
6,90,77,67,63,3
7,96,59,36,51,2
8,62,55,46,63,3
9,92,77,43,51,4
10,100,66,41,51,1
11,76,72,44,63,3
12,95,68,35,51,4
13,108,66,48,51,3
14,86,78,52,63,3
15,92,86,40,3,2
16,66,39,38,63,1
17,85,80,59,63,1
18,86,71,33,3,1
19,118,45,23,51,5
20,73,60,33,51,3
21,90,74,48,63,2
22,88,86,42,3,2
23,92,76,62,63,1
24,82,68,53,63,2
25,84,66,55,63,2
26,102,77,42,51,1
27,87,43,39,51,3
28,114,79,40,51,3
29,92,71,47,63,2
30,83,49,37,51,1
31,68,62,40,63,2
32,89,65,39,51,3
33,107,45,24,51,1
34,66,60,36,63,5
35,114,95,60,63,2
36,92,66,46,51,2
37,100,71,28,3,1
38,68,63,42,63,1
39,81,63,34,51,1
40,85,69,68,63,3
41,87,75,67,63,3
42,61,49,34,63,3
43,77,67,44,63,1
44,64,50,47,63,3
45,111,68,43,51,2
46,83,60,34,51,3
47,79,35,30,51,2
48,83,64,41,51,2
49,96,87,58,63,1
