ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,91,50,32,1,1,0,0,1,1,4
1,118,66,40,1,1,0,0,1,1,2
2,75,69,32,1,1,0,0,0,0,2
3,81,73,32,1,1,0,0,0,0,4
4,97,69,33,1,1,0,0,0,0,4
5,97,31,27,1,1,0,0,1,1,4
6,57,54,29,1,1,1,1,1,1,2
7,77,71,62,1,1,1,1,1,1,2
8,116,84,27,1,1,0,0,0,0,3
9,85,30,29,1,1,0,0,1,1,1
10,112,51,41,1,1,0,0,1,1,1
11,87,81,23,1,1,0,0,0,0,4
12,49,44,26,1,1,1,1,1,1,4
13,63,59,38,1,1,1,1,1,1,1
14,82,44,33,1,1,0,0,1,1,2
15,63,61,44,1,1,1,1,1,1,4
16,69,53,52,1,1,1,1,1,1,4
17,104,78,25,1,1,0,0,0,0,1
18,119,65,37,1,1,0,0,1,1,3
19,76,76,68,1,1,1,1,1,1,3
20,104,86,65,1,1,1,1,1,1,2
21,91,84,34,1,1,0,0,0,0,1
22,100,93,53,1,1,1,1,1,1,2
23,78,40,31,1,1,0,0,1,1,2
24,112,73,50,1,1,0,0,1,1,3
25,89,78,70,1,1,1,1,1,1,2
26,89,78,24,1,1,0,0,0,0,1
27,112,49,36,1,1,0,0,1,1,1
28,82,54,40,1,1,0,0,1,1,3
29,107,67,38,1,1,0,0,1,1,2
30,80,54,46,1,1,1,1,1,1,3
31,84,48,36,1,1,0,0,1,1,3
32,97,93,60,1,1,1,1,1,1,1
33,89,65,49,1,1,1,1,1,1,5
34,47,32,26,1,1,1,1,1,1,2
35,58,49,46,1,1,1,1,1,1,5
36,84,56,50,1,1,1,1,1,1,2
37,94,67,29,1,1,0,0,0,0,1
38,103,89,43,1,1,0,0,0,0,2
39,64,53,25,1,1,0,0,0,0,4
40,51,39,34,1,1,1,1,1,1,3
41,83,71,27,1,1,0,0,0,0,2
42,91,48,40,1,1,0,0,1,1,3
43,61,50,28,1,1,0,0,1,1,2
44,59,56,44,1,1,1,1,1,1,3
45,58,29,25,1,1,0,0,1,1,2
46,34,27,25,1,1,1,1,1,1,2
47,106,80,65,1,1,1,1,1,1,2
48,103,47,43,1,1,0,0,1,1,2
49,54,53,25,1,1,0,0,0,0,1
50,81,80,78,1,1,1,1,1,1,3
51,99,69,37,1,1,0,0,1,1,1
52,39,38,31,1,1,1,1,1,1,1
53,80,74,27,1,1,0,0,0,0,3
54,98,73,29,1,1,0,0,0,0,1
55,57,34,33,1,1,1,1,1,1,4
56,89,61,44,1,1,0,0,1,1,3
57,77,36,34,1,1,0,0,1,1,2
58,94,89,52,1,1,1,1,1,1,1
59,74,55,51,1,1,1,1,1,1,2
