ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,96,95,68,1,1,1,1,1,1,2
1,69,61,35,1,1,1,1,1,1,2
2,107,70,55,1,1,1,1,1,1,4
3,92,85,34,1,1,0,0,0,0,1
4,96,60,31,1,1,0,0,1,1,1
5,66,38,38,1,1,1,1,1,1,2
6,63,57,36,1,1,1,1,1,1,3
7,51,31,31,1,1,1,1,1,1,3
8,100,75,44,1,1,0,0,1,1,1
9,78,66,53,1,1,1,1,1,1,2
10,33,32,29,1,1,1,1,1,1,3
11,81,72,45,1,1,1,1,1,1,1
12,88,57,38,1,1,0,0,1,1,1
13,52,34,21,1,1,0,0,1,1,1
14,112,69,31,1,1,0,0,0,0,4
15,63,59,57,1,1,1,1,1,1,4
16,76,65,48,1,1,1,1,1,1,3
17,92,60,46,1,1,0,0,1,1,1
18,118,55,52,1,1,0,0,1,1,1
19,96,93,22,1,1,0,0,0,0,7
20,73,32,29,1,1,0,0,1,1,4
21,104,78,54,1,1,1,1,1,1,4
22,120,80,26,1,1,0,0,0,0,2
23,58,54,46,1,1,1,1,1,1,2
24,90,90,40,1,1,0,0,0,0,2
25,79,58,55,1,1,1,1,1,1,2
26,74,45,22,1,1,0,0,0,0,1
27,102,72,35,1,1,0,0,0,0,2
28,84,78,67,1,1,1,1,1,1,3
29,98,58,44,1,1,0,0,1,1,3
30,97,83,56,1,1,1,1,1,1,2
31,67,57,38,1,1,1,1,1,1,3
32,90,80,68,1,1,1,1,1,1,3
33,79,48,35,1,1,0,0,1,1,1
34,75,66,43,1,1,1,1,1,1,3
35,104,53,36,1,1,0,0,1,1,3
36,94,94,69,1,1,1,1,1,1,3
37,101,86,47,1,1,0,0,1,1,1
38,109,85,65,1,1,1,1,1,1,2
39,69,62,46,1,1,1,1,1,1,2
40,81,57,48,1,1,1,1,1,1,2
41,108,63,47,1,1,0,0,1,1,1
42,84,67,49,1,1,1,1,1,1,1
43,112,66,64,1,1,1,1,1,1,2
44,93,43,41,1,1,0,0,1,1,1
45,115,71,53,1,1,0,0,1,1,3
46,92,67,40,1,1,0,0,1,1,2
47,66,60,45,1,1,1,1,1,1,4
48,82,48,26,1,1,0,0,1,1,2
49,90,88,20,1,1,0,0,0,0,1
