ID,X,Y,Z,ROTATIONS,COPIES
0,105,68,42,51,5
1,75,37,24,51,2
2,79,73,26,3,4
3,95,53,38,51,3
4,50,41,40,63,4
5,80,59,52,63,3
6,90,74,35,3,5
7,87,60,60,63,4
8,68,50,39,63,3
9,78,64,25,3,4
10,73,65,52,63,3
11,83,48,38,51,3
12,87,76,44,63,2
13,60,38,26,51,6
14,82,65,64,63,5
15,52,48,38,63,6
16,95,91,63,63,1
17,111,75,25,3,2
18,117,81,36,3,3
19,67,45,38,63,4
20,71,66,27,3,5
21,67,40,34,63,1
22,83,75,30,3,4
23,68,57,34,51,3
24,96,46,37,51,4
25,70,59,33,51,2
26,77,56,45,63,6
27,83,42,33,51,3
28,54,35,32,63,2
29,67,59,49,63,4
30,76,64,41,63,3
31,74,66,38,63,4
32,108,78,60,63,3
33,78,56,52,63,7
34,76,69,43,63,3
35,75,42,34,51,2
36,78,44,37,51,3
37,79,71,21,3,2
38,120,77,49,51,7
39,86,57,40,51,8
