ID,X,Y,Z,ROTATIONS,COPIES
0,60,45,26,51,1
1,71,43,39,63,3
2,99,71,64,63,3
3,61,41,40,63,1
4,83,79,43,63,1
5,63,52,35,63,3
6,54,33,20,51,1
7,62,57,51,63,1
8,79,76,71,63,1
9,91,81,48,63,1
10,95,70,23,3,3
11,101,57,42,51,2
12,119,76,61,63,4
13,78,54,22,3,1
14,93,68,25,3,1
15,104,94,27,3,1
16,66,65,36,63,2
17,68,66,48,63,2
18,100,46,21,3,2
19,106,81,30,3,2
20,55,40,32,63,2
21,83,28,20,51,2
22,103,79,68,63,2
23,38,28,25,63,3
24,81,58,29,3,2
25,96,80,74,63,1
26,88,63,26,3,1
27,74,56,43,63,1
28,93,89,76,63,1
29,69,69,57,63,2
30,86,43,32,51,3
31,117,78,20,3,2
32,91,76,44,51,4
33,80,53,21,3,1
34,49,39,32,63,2
35,71,61,31,51,1
36,97,73,53,63,1
37,94,72,62,63,1
38,82,74,69,63,1
39,105,71,65,63,1
40,87,71,43,51,2
41,96,77,50,63,2
42,117,73,44,51,1
43,96,62,26,3,1
44,80,78,73,63,1
45,98,73,56,63,2
46,79,68,57,63,1
47,78,68,63,63,1
48,93,80,74,63,2
49,63,40,30,51,1
50,66,62,45,63,2
51,105,47,33,51,2
52,99,84,73,63,1
53,119,59,32,51,1
54,110,74,71,63,2
55,87,62,24,3,2
56,66,48,23,3,1
57,99,82,72,63,2
58,73,70,54,63,2
59,86,83,56,63,2
60,87,85,22,3,1
61,80,58,45,63,1
62,77,53,27,51,2
63,101,57,51,63,2
64,74,67,25,3,3
65,98,38,31,51,1
66,70,42,39,63,2
67,113,66,26,3,1
68,77,76,76,63,2
69,88,59,32,51,1
