ID,X,Y,Z,ROTATIONS,COPIES
0,109,93,72,63,2
1,95,67,32,3,5
2,119,45,36,51,3
3,95,78,62,63,3
4,116,89,32,3,3
5,98,65,38,51,3
6,72,51,24,3,1
7,102,88,26,3,3
8,99,47,44,51,2
9,106,52,31,51,3
10,55,41,32,63,1
11,71,65,29,3,3
12,58,57,48,63,1
13,79,56,25,3,1
14,77,67,53,63,2
15,60,41,40,63,2
16,75,51,31,51,2
17,86,56,40,51,1
18,39,35,30,63,5
19,119,76,48,51,3
20,95,68,66,63,3
21,100,74,62,63,3
22,120,69,36,51,2
23,68,42,32,51,2
24,97,81,37,3,2
25,99,88,79,63,1
26,66,65,53,63,2
27,80,58,53,63,1
28,113,41,28,51,1
29,84,74,59,63,2
30,74,70,54,63,1
31,86,59,40,51,2
32,47,44,38,63,2
33,116,85,61,63,1
34,61,31,30,51,1
35,68,67,34,51,3
36,92,80,65,63,2
37,65,64,53,63,1
38,103,79,49,51,5
39,103,78,41,51,4
40,79,75,43,63,4
41,120,89,22,3,4
42,113,70,35,3,2
43,98,72,31,3,3
44,101,52,49,51,2
45,54,50,49,63,3
46,106,67,34,51,2
47,84,83,75,63,1
48,81,66,34,51,2
49,64,52,40,63,2
