ID,X,Y,Z,ROTATIONS,COPIES
0,97,77,66,63,4
1,81,69,69,63,2
2,109,53,24,3,2
3,98,33,20,51,3
4,86,56,34,51,4
5,76,50,35,51,2
6,109,42,22,51,2
7,82,69,42,63,3
8,58,43,31,63,2
9,99,80,48,51,1
10,89,68,39,51,1
11,74,53,40,63,1
12,97,43,32,51,1
13,112,70,51,51,4
14,73,29,20,51,3
15,74,72,68,63,2
16,70,64,58,63,1
17,90,62,38,51,2
18,76,69,58,63,1
19,113,65,53,51,4
20,64,62,22,3,2
21,118,47,26,51,2
22,112,69,27,3,4
23,84,61,40,51,4
24,93,47,43,51,1
25,92,51,46,51,3
26,77,58,45,63,2
27,114,51,33,51,4
28,103,59,28,3,1
29,71,64,41,63,2
30,99,70,26,3,2
31,102,31,30,51,1
32,113,100,72,63,1
33,72,45,39,63,1
34,81,62,55,63,3
35,78,69,49,63,1
36,77,59,49,63,1
37,114,41,27,51,1
38,81,61,40,51,2
39,104,72,56,63,3
40,107,73,27,3,3
41,108,45,36,51,2
42,115,54,27,3,2
43,112,97,59,63,3
44,63,45,32,63,3
45,61,35,24,51,3
46,87,46,42,51,2
47,76,73,38,51,2
48,87,73,54,63,1
49,52,41,21,51,3
50,42,41,39,63,3
51,96,57,44,51,4
52,58,53,38,63,2
53,41,32,31,63,3
54,90,77,39,51,2
55,111,55,34,51,2
56,94,88,20,3,4
57,103,91,21,3,2
58,88,51,34,51,4
59,84,76,61,63,2
