ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,76,74,50,1,1,1,1,1,1,4
1,86,40,29,1,1,0,0,1,1,4
2,66,55,48,1,1,1,1,1,1,2
3,75,57,37,1,1,0,0,1,1,3
4,102,83,29,1,1,0,0,0,0,3
5,74,58,52,1,1,1,1,1,1,1
6,89,65,36,1,1,0,0,1,1,4
7,99,68,67,1,1,1,1,1,1,1
8,80,78,66,1,1,1,1,1,1,3
9,65,57,45,1,1,1,1,1,1,1
10,112,59,30,1,1,0,0,1,1,3
11,79,75,68,1,1,1,1,1,1,2
12,97,48,30,1,1,0,0,1,1,1
13,73,70,31,1,1,0,0,0,0,1
14,90,83,44,1,1,0,0,1,1,1
15,101,93,64,1,1,1,1,1,1,1
16,89,82,78,1,1,1,1,1,1,2
17,85,54,26,1,1,0,0,0,0,3
18,57,34,29,1,1,1,1,1,1,2
19,78,71,68,1,1,1,1,1,1,1
20,112,72,58,1,1,1,1,1,1,1
21,63,60,33,1,1,1,1,1,1,3
22,83,47,35,1,1,0,0,1,1,2
23,99,81,49,1,1,0,0,1,1,1
24,63,56,35,1,1,1,1,1,1,2
25,91,40,28,1,1,0,0,1,1,1
26,67,47,40,1,1,1,1,1,1,3
27,105,68,46,1,1,0,0,1,1,2
28,71,63,53,1,1,1,1,1,1,2
29,100,33,26,1,1,0,0,1,1,1
30,105,78,26,1,1,0,0,0,0,4
31,69,44,40,1,1,1,1,1,1,3
32,78,59,48,1,1,1,1,1,1,4
33,99,29,26,1,1,0,0,1,1,2
34,88,41,26,1,1,0,0,1,1,4
35,93,30,20,1,1,0,0,1,1,2
36,82,72,70,1,1,1,1,1,1,1
37,86,54,32,1,1,0,0,1,1,2
38,52,50,23,1,1,0,0,0,0,1
39,86,69,31,1,1,0,0,0,0,2
40,67,57,50,1,1,1,1,1,1,2
41,105,36,29,1,1,0,0,1,1,2
42,98,76,63,1,1,1,1,1,1,3
43,53,46,39,1,1,1,1,1,1,1
44,92,58,48,1,1,1,1,1,1,2
45,88,72,36,1,1,0,0,0,0,2
46,58,34,25,1,1,0,0,1,1,2
47,110,59,44,1,1,0,0,1,1,1
48,105,41,40,1,1,0,0,1,1,4
49,110,97,67,1,1,1,1,1,1,3
50,71,65,50,1,1,1,1,1,1,2
51,57,53,38,1,1,1,1,1,1,2
52,79,72,26,1,1,0,0,0,0,2
53,94,87,58,1,1,1,1,1,1,1
54,110,78,37,1,1,0,0,0,0,2
55,89,87,69,1,1,1,1,1,1,2
56,89,79,64,1,1,1,1,1,1,2
57,108,66,63,1,1,1,1,1,1,2
58,76,58,53,1,1,1,1,1,1,2
59,54,42,29,1,1,1,1,1,1,3
