ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,101,69,20,1,1,0,0,0,0,3
1,108,66,54,1,1,0,0,1,1,3
2,74,62,33,1,1,0,0,1,1,3
3,69,61,33,1,1,0,0,1,1,1
4,71,64,31,1,1,0,0,0,0,1
5,38,32,30,1,1,1,1,1,1,3
6,108,47,37,1,1,0,0,1,1,2
7,100,41,36,1,1,0,0,1,1,2
8,99,79,39,1,1,0,0,0,0,2
9,83,55,22,1,1,0,0,0,0,1
10,99,49,36,1,1,0,0,1,1,1
11,83,56,22,1,1,0,0,0,0,2
12,66,52,44,1,1,1,1,1,1,2
13,120,69,29,1,1,0,0,0,0,3
14,101,90,50,1,1,0,0,1,1,1
15,58,54,39,1,1,1,1,1,1,2
16,88,64,58,1,1,1,1,1,1,3
17,82,52,46,1,1,1,1,1,1,2
18,63,63,53,1,1,1,1,1,1,3
19,82,67,60,1,1,1,1,1,1,1
20,89,69,29,1,1,0,0,0,0,2
21,84,68,34,1,1,0,0,0,0,3
22,52,49,40,1,1,1,1,1,1,3
23,89,75,56,1,1,1,1,1,1,4
24,48,44,39,1,1,1,1,1,1,3
25,53,27,21,1,1,0,0,1,1,2
26,99,52,43,1,1,0,0,1,1,1
27,97,67,60,1,1,1,1,1,1,1
28,65,48,44,1,1,1,1,1,1,4
29,101,69,55,1,1,1,1,1,1,3
30,99,79,31,1,1,0,0,0,0,2
31,99,55,52,1,1,1,1,1,1,2
32,117,92,33,1,1,0,0,0,0,2
33,94,60,23,1,1,0,0,0,0,4
34,115,95,23,1,1,0,0,0,0,2
35,88,76,56,1,1,1,1,1,1,2
36,92,79,24,1,1,0,0,0,0,7
37,79,61,39,1,1,0,0,1,1,1
38,92,75,54,1,1,1,1,1,1,4
39,50,43,29,1,1,1,1,1,1,3
40,60,55,43,1,1,1,1,1,1,2
41,117,92,32,1,1,0,0,0,0,3
42,120,92,20,1,1,0,0,0,0,2
43,96,83,32,1,1,0,0,0,0,1
44,80,74,54,1,1,1,1,1,1,1
45,85,70,39,1,1,0,0,1,1,1
46,82,56,35,1,1,0,0,1,1,4
47,92,56,26,1,1,0,0,0,0,2
48,107,75,50,1,1,0,0,1,1,3
49,78,71,24,1,1,0,0,0,0,3
50,116,57,32,1,1,0,0,1,1,3
51,82,78,30,1,1,0,0,0,0,3
52,119,67,50,1,1,0,0,1,1,2
53,63,54,34,1,1,1,1,1,1,1
54,76,66,51,1,1,1,1,1,1,1
55,114,74,29,1,1,0,0,0,0,2
56,73,62,47,1,1,1,1,1,1,1
57,97,55,35,1,1,0,0,1,1,3
58,119,62,48,1,1,0,0,1,1,2
59,80,68,27,1,1,0,0,0,0,3
