HopperN4d.txt
49
49
200 105
1	1	20	58	
2	1	74	39	
3	1	6	29	
4	1	82	41	
5	1	10	13	
6	1	11	11	
7	1	31	6	
8	1	59	14	
9	1	15	8	
10	1	21	36	
11	1	13	28	
12	1	11	58	
13	1	52	51	
14	1	25	77	
15	1	57	17	
16	1	25	13	
17	1	3	4	
18	1	19	19	
19	1	18	27	
20	1	2	7	
21	1	19	7	
22	1	7	2	
23	1	23	54	
24	1	5	13	
25	1	8	44	
26	1	10	14	
27	1	28	6	
28	1	29	13	
29	1	13	64	
30	1	21	26	
31	1	45	10	
32	1	102	25	
33	1	74	14	
34	1	24	57	
35	1	21	57	
36	1	22	105	
37	1	81	32	
38	1	18	27	
39	1	6	6	
40	1	15	20	
41	1	25	13	
42	1	24	46	
43	1	5	18	
44	1	9	4	
45	1	105	25	
46	1	34	46	
47	1	18	25	
48	1	9	9	
49	1	8	8	
