HopperT5d.txt
73
73
200 97
1	1	43	18	
2	1	10	6	
3	1	74	25	
4	1	10	24	
5	1	32	32	
6	1	35	14	
7	1	19	38	
8	1	41	16	
9	1	18	20	
10	1	3	2	
11	1	1	4	
12	1	35	13	
13	1	15	12	
14	1	40	8	
15	1	34	8	
16	1	17	31	
17	1	58	20	
18	1	13	27	
19	1	39	13	
20	1	15	23	
21	1	30	20	
22	1	22	18	
23	1	12	11	
24	1	26	12	
25	1	23	17	
26	1	68	47	
27	1	11	12	
28	1	53	11	
29	1	23	11	
30	1	34	10	
31	1	14	43	
32	1	5	33	
33	1	9	34	
34	1	26	9	
35	1	16	97	
36	1	13	2	
37	1	22	18	
38	1	3	12	
39	1	27	30	
40	1	27	16	
41	1	81	15	
42	1	20	29	
43	1	11	17	
44	1	17	52	
45	1	31	15	
46	1	76	24	
47	1	12	55	
48	1	31	7	
49	1	21	4	
50	1	12	7	
51	1	11	7	
52	1	30	16	
53	1	14	82	
54	1	30	9	
55	1	12	63	
56	1	7	15	
57	1	57	17	
58	1	73	40	
59	1	17	64	
60	1	4	11	
61	1	14	52	
62	1	11	42	
63	1	19	25	
64	1	7	36	
65	1	8	20	
66	1	27	4	
67	1	42	9	
68	1	3	1	
69	1	4	25	
70	1	23	11	
71	1	45	7	
72	1	14	28	
73	1	56	20	
