HopperN6a.txt
97
97
200 105
1	1	12	12	
2	1	47	12	
3	1	8	10	
4	1	37	14	
5	1	35	71	
6	1	27	27	
7	1	7	18	
8	1	2	13	
9	1	13	2	
10	1	40	7	
11	1	2	1	
12	1	40	15	
13	1	80	15	
14	1	18	19	
15	1	8	20	
16	1	6	12	
17	1	4	25	
18	1	2	6	
19	1	76	17	
20	1	35	17	
21	1	21	21	
22	1	4	1	
23	1	1	2	
24	1	34	8	
25	1	7	25	
26	1	24	23	
27	1	12	26	
28	1	11	11	
29	1	22	5	
30	1	19	5	
31	1	3	19	
32	1	7	12	
33	1	16	66	
34	1	44	12	
35	1	19	12	
36	1	10	20	
37	1	18	4	
38	1	1	4	
39	1	6	36	
40	1	74	30	
41	1	49	37	
42	1	9	19	
43	1	21	39	
44	1	19	5	
45	1	19	8	
46	1	16	6	
47	1	16	19	
48	1	26	7	
49	1	37	29	
50	1	32	105	
51	1	25	5	
52	1	78	14	
53	1	5	2	
54	1	15	9	
55	1	8	5	
56	1	8	4	
57	1	16	9	
58	1	3	7	
59	1	4	19	
60	1	25	8	
61	1	11	37	
62	1	16	50	
63	1	19	101	
64	1	12	2	
65	1	35	15	
66	1	4	3	
67	1	2	10	
68	1	40	22	
69	1	16	7	
70	1	14	5	
71	1	9	3	
72	1	3	1	
73	1	7	36	
74	1	9	2	
75	1	16	17	
76	1	18	7	
77	1	32	7	
78	1	16	68	
79	1	20	10	
80	1	29	9	
81	1	22	10	
82	1	16	9	
83	1	18	22	
84	1	11	48	
85	1	11	11	
86	1	13	10	
87	1	3	1	
88	1	76	17	
89	1	1	6	
90	1	18	12	
91	1	20	70	
92	1	14	31	
93	1	22	20	
94	1	8	18	
95	1	32	11	
96	1	15	14	
97	1	62	11	
