HopperT7c.txt
199
199
200 88
1	1	9	26	
2	1	24	5	
3	1	31	6	
4	1	2	2	
5	1	10	3	
6	1	4	19	
7	1	2	2	
8	1	8	23	
9	1	6	2	
10	1	15	3	
11	1	17	12	
12	1	8	2	
13	1	6	7	
14	1	6	7	
15	1	5	13	
16	1	7	35	
17	1	4	5	
18	1	36	9	
19	1	4	2	
20	1	14	26	
21	1	5	18	
22	1	23	31	
23	1	18	6	
24	1	19	16	
25	1	11	20	
26	1	20	19	
27	1	6	15	
28	1	21	8	
29	1	12	7	
30	1	8	11	
31	1	17	17	
32	1	3	2	
33	1	2	6	
34	1	3	7	
35	1	38	22	
36	1	24	6	
37	1	28	7	
38	1	6	30	
39	1	3	19	
40	1	45	8	
41	1	15	15	
42	1	13	13	
43	1	13	12	
44	1	12	18	
45	1	18	15	
46	1	6	26	
47	1	6	42	
48	1	7	11	
49	1	40	10	
50	1	21	6	
51	1	8	21	
52	1	9	44	
53	1	22	4	
54	1	17	4	
55	1	4	6	
56	1	9	18	
57	1	35	10	
58	1	31	10	
59	1	6	8	
60	1	10	27	
61	1	18	11	
62	1	3	11	
63	1	45	7	
64	1	6	10	
65	1	10	8	
66	1	3	4	
67	1	9	12	
68	1	15	15	
69	1	5	12	
70	1	19	8	
71	1	11	8	
72	1	15	28	
73	1	24	11	
74	1	8	40	
75	1	20	3	
76	1	8	13	
77	1	18	6	
78	1	13	49	
79	1	9	9	
80	1	23	10	
81	1	7	14	
82	1	11	11	
83	1	18	42	
84	1	6	23	
85	1	9	20	
86	1	6	5	
87	1	6	15	
88	1	2	7	
89	1	5	31	
90	1	41	8	
91	1	14	10	
92	1	6	25	
93	1	33	9	
94	1	7	16	
95	1	8	2	
96	1	20	12	
97	1	21	6	
98	1	11	2	
99	1	13	7	
100	1	11	4	
101	1	9	3	
102	1	24	6	
103	1	13	18	
104	1	8	50	
105	1	13	10	
106	1	23	28	
107	1	9	12	
108	1	11	9	
109	1	11	44	
110	1	9	29	
111	1	22	10	
112	1	6	10	
113	1	2	6	
114	1	13	31	
115	1	18	11	
116	1	9	10	
117	1	13	7	
118	1	22	5	
119	1	4	21	
120	1	3	6	
121	1	3	3	
122	1	9	11	
123	1	9	3	
124	1	3	7	
125	1	22	16	
126	1	22	12	
127	1	16	4	
128	1	7	4	
129	1	3	4	
130	1	4	2	
131	1	7	2	
132	1	7	7	
133	1	7	26	
134	1	8	44	
135	1	9	40	
136	1	9	7	
137	1	19	10	
138	1	13	18	
139	1	8	3	
140	1	10	3	
141	1	10	8	
142	1	8	35	
143	1	19	42	
144	1	11	7	
145	1	3	7	
146	1	15	7	
147	1	46	12	
148	1	8	54	
149	1	8	51	
150	1	3	8	
151	1	6	9	
152	1	13	2	
153	1	21	14	
154	1	9	52	
155	1	4	13	
156	1	42	8	
157	1	11	19	
158	1	11	49	
159	1	8	4	
160	1	2	7	
161	1	5	20	
162	1	35	13	
163	1	18	15	
164	1	20	6	
165	1	12	12	
166	1	8	24	
167	1	28	15	
168	1	9	5	
169	1	10	13	
170	1	8	50	
171	1	34	20	
172	1	40	29	
173	1	19	26	
174	1	7	9	
175	1	26	13	
176	1	8	14	
177	1	11	18	
178	1	16	51	
179	1	8	11	
180	1	37	6	
181	1	8	7	
182	1	3	9	
183	1	7	40	
184	1	11	52	
185	1	11	5	
186	1	88	15	
187	1	37	18	
188	1	22	6	
189	1	6	2	
190	1	15	8	
191	1	17	8	
192	1	15	17	
193	1	8	4	
194	1	8	13	
195	1	5	13	
196	1	20	12	
197	1	26	27	
198	1	34	13	
199	1	12	11	
