HopperN7b.txt
197
197
200 83
1	1	10	12	
2	1	2	8	
3	1	7	3	
4	1	10	2	
5	1	11	3	
6	1	7	2	
7	1	4	8	
8	1	2	10	
9	1	68	25	
10	1	19	9	
11	1	9	12	
12	1	2	8	
13	1	40	7	
14	1	16	83	
15	1	25	10	
16	1	4	14	
17	1	4	10	
18	1	4	1	
19	1	4	4	
20	1	42	7	
21	1	8	4	
22	1	16	7	
23	1	6	37	
24	1	2	8	
25	1	9	51	
26	1	5	30	
27	1	66	12	
28	1	1	4	
29	1	10	6	
30	1	11	11	
31	1	14	59	
32	1	28	46	
33	1	20	18	
34	1	20	4	
35	1	8	22	
36	1	6	36	
37	1	74	19	
38	1	1	3	
39	1	4	2	
40	1	2	8	
41	1	21	9	
42	1	8	32	
43	1	5	9	
44	1	7	2	
45	1	3	12	
46	1	26	4	
47	1	21	21	
48	1	2	13	
49	1	8	3	
50	1	3	13	
51	1	17	5	
52	1	16	63	
53	1	5	2	
54	1	8	10	
55	1	19	9	
56	1	4	11	
57	1	9	4	
58	1	6	7	
59	1	8	9	
60	1	5	16	
61	1	12	45	
62	1	19	17	
63	1	6	25	
64	1	4	10	
65	1	7	46	
66	1	13	16	
67	1	5	18	
68	1	5	6	
69	1	9	51	
70	1	30	5	
71	1	4	1	
72	1	33	24	
73	1	4	19	
74	1	18	15	
75	1	9	18	
76	1	16	9	
77	1	17	4	
78	1	7	41	
79	1	3	19	
80	1	19	36	
81	1	46	14	
82	1	8	25	
83	1	2	4	
84	1	3	4	
85	1	27	6	
86	1	14	22	
87	1	2	3	
88	1	45	9	
89	1	1	3	
90	1	15	4	
91	1	41	9	
92	1	16	21	
93	1	21	5	
94	1	13	2	
95	1	32	7	
96	1	30	12	
97	1	2	3	
98	1	28	22	
99	1	14	11	
100	1	12	38	
101	1	4	6	
102	1	6	2	
103	1	20	3	
104	1	13	42	
105	1	4	8	
106	1	34	10	
107	1	18	4	
108	1	10	33	
109	1	11	4	
110	1	18	5	
111	1	64	13	
112	1	16	14	
113	1	3	6	
114	1	4	9	
115	1	8	7	
116	1	8	55	
117	1	15	5	
118	1	2	5	
119	1	12	4	
120	1	35	8	
121	1	4	1	
122	1	8	2	
123	1	10	10	
124	1	5	8	
125	1	14	4	
126	1	32	5	
127	1	75	24	
128	1	4	5	
129	1	9	2	
130	1	20	4	
131	1	29	8	
132	1	2	3	
133	1	13	43	
134	1	4	7	
135	1	11	21	
136	1	4	8	
137	1	9	4	
138	1	10	9	
139	1	17	40	
140	1	3	8	
141	1	5	4	
142	1	5	14	
143	1	9	43	
144	1	8	4	
145	1	1	1	
146	1	2	2	
147	1	37	9	
148	1	4	2	
149	1	5	5	
150	1	35	8	
151	1	11	9	
152	1	5	12	
153	1	1	2	
154	1	10	30	
155	1	35	20	
156	1	18	8	
157	1	7	3	
158	1	12	9	
159	1	14	46	
160	1	3	8	
161	1	22	10	
162	1	2	7	
163	1	17	3	
164	1	11	11	
165	1	4	1	
166	1	23	19	
167	1	15	9	
168	1	15	27	
169	1	19	10	
170	1	10	10	
171	1	4	4	
172	1	3	1	
173	1	5	6	
174	1	8	26	
175	1	4	21	
176	1	8	25	
177	1	12	6	
178	1	12	22	
179	1	3	2	
180	1	2	1	
181	1	3	3	
182	1	30	5	
183	1	4	1	
184	1	79	14	
185	1	56	9	
186	1	17	5	
187	1	11	6	
188	1	4	2	
189	1	2	6	
190	1	3	18	
191	1	3	15	
192	1	13	4	
193	1	4	10	
194	1	12	25	
195	1	6	7	
196	1	34	25	
197	1	8	8	
