HopperN7c.txt
197
197
200 74
1	1	25	4	
2	1	9	22	
3	1	19	14	
4	1	37	8	
5	1	2	11	
6	1	22	10	
7	1	9	8	
8	1	26	4	
9	1	7	8	
10	1	15	7	
11	1	3	3	
12	1	47	13	
13	1	18	24	
14	1	21	7	
15	1	8	12	
16	1	4	4	
17	1	6	6	
18	1	31	25	
19	1	48	10	
20	1	5	2	
21	1	21	4	
22	1	1	2	
23	1	10	28	
24	1	1	3	
25	1	4	2	
26	1	3	12	
27	1	19	61	
28	1	1	3	
29	1	2	6	
30	1	5	26	
31	1	6	6	
32	1	4	3	
33	1	6	12	
34	1	28	10	
35	1	3	7	
36	1	5	1	
37	1	3	10	
38	1	5	2	
39	1	4	14	
40	1	5	3	
41	1	15	10	
42	1	5	5	
43	1	27	15	
44	1	10	8	
45	1	6	2	
46	1	6	18	
47	1	8	3	
48	1	6	30	
49	1	4	22	
50	1	4	4	
51	1	4	2	
52	1	18	61	
53	1	4	16	
54	1	13	20	
55	1	15	3	
56	1	1	5	
57	1	7	6	
58	1	2	4	
59	1	27	8	
60	1	16	28	
61	1	9	6	
62	1	11	30	
63	1	30	11	
64	1	24	8	
65	1	4	1	
66	1	8	11	
67	1	9	3	
68	1	1	2	
69	1	30	8	
70	1	21	4	
71	1	12	14	
72	1	4	1	
73	1	34	5	
74	1	4	9	
75	1	3	1	
76	1	27	10	
77	1	12	4	
78	1	8	3	
79	1	12	25	
80	1	9	40	
81	1	24	8	
82	1	4	23	
83	1	13	44	
84	1	6	1	
85	1	3	10	
86	1	6	1	
87	1	3	2	
88	1	6	15	
89	1	13	3	
90	1	6	1	
91	1	1	2	
92	1	8	14	
93	1	12	2	
94	1	13	3	
95	1	19	24	
96	1	4	17	
97	1	41	21	
98	1	3	1	
99	1	47	11	
100	1	8	3	
101	1	30	5	
102	1	13	42	
103	1	74	14	
104	1	1	6	
105	1	69	11	
106	1	35	13	
107	1	10	13	
108	1	4	20	
109	1	15	7	
110	1	11	57	
111	1	19	49	
112	1	62	21	
113	1	15	10	
114	1	37	19	
115	1	8	37	
116	1	9	20	
117	1	4	7	
118	1	4	17	
119	1	13	66	
120	1	28	10	
121	1	10	2	
122	1	6	8	
123	1	5	6	
124	1	2	13	
125	1	2	6	
126	1	8	7	
127	1	13	11	
128	1	16	43	
129	1	33	5	
130	1	20	3	
131	1	5	5	
132	1	9	34	
133	1	15	66	
134	1	30	6	
135	1	9	60	
136	1	6	2	
137	1	45	20	
138	1	3	1	
139	1	1	3	
140	1	21	29	
141	1	5	4	
142	1	31	16	
143	1	50	18	
144	1	4	9	
145	1	5	14	
146	1	7	23	
147	1	10	11	
148	1	18	15	
149	1	3	8	
150	1	6	18	
151	1	10	12	
152	1	8	6	
153	1	12	13	
154	1	2	8	
155	1	8	29	
156	1	14	17	
157	1	25	12	
158	1	16	8	
159	1	6	8	
160	1	11	8	
161	1	52	13	
162	1	6	12	
163	1	15	3	
164	1	14	13	
165	1	6	12	
166	1	14	63	
167	1	15	7	
168	1	14	14	
169	1	3	9	
170	1	9	15	
171	1	6	2	
172	1	11	60	
173	1	19	7	
174	1	7	20	
175	1	15	8	
176	1	12	5	
177	1	2	1	
178	1	11	4	
179	1	3	3	
180	1	20	6	
181	1	6	4	
182	1	3	12	
183	1	3	3	
184	1	8	26	
185	1	1	4	
186	1	12	5	
187	1	32	8	
188	1	3	7	
189	1	8	14	
190	1	53	16	
191	1	5	2	
192	1	23	21	
193	1	71	12	
194	1	16	32	
195	1	9	20	
196	1	5	1	
197	1	7	21	
