HopperN6e.txt
97
97
200 108
1	1	17	4	
2	1	8	22	
3	1	73	14	
4	1	1	4	
5	1	44	11	
6	1	11	35	
7	1	26	4	
8	1	16	5	
9	1	27	7	
10	1	3	8	
11	1	40	28	
12	1	32	8	
13	1	26	5	
14	1	89	23	
15	1	30	87	
16	1	7	2	
17	1	20	35	
18	1	12	8	
19	1	10	12	
20	1	41	17	
21	1	13	6	
22	1	6	22	
23	1	12	10	
24	1	26	74	
25	1	13	12	
26	1	23	24	
27	1	9	23	
28	1	5	33	
29	1	13	48	
30	1	2	4	
31	1	8	4	
32	1	20	8	
33	1	22	22	
34	1	10	30	
35	1	11	66	
36	1	10	7	
37	1	22	25	
38	1	25	17	
39	1	10	5	
40	1	11	6	
41	1	9	14	
42	1	16	67	
43	1	11	17	
44	1	4	20	
45	1	3	16	
46	1	29	7	
47	1	63	15	
48	1	5	20	
49	1	9	40	
50	1	30	12	
51	1	7	8	
52	1	9	7	
53	1	13	13	
54	1	4	1	
55	1	8	39	
56	1	38	10	
57	1	19	7	
58	1	18	63	
59	1	9	23	
60	1	9	28	
61	1	20	10	
62	1	45	17	
63	1	36	8	
64	1	12	82	
65	1	14	22	
66	1	12	9	
67	1	13	5	
68	1	18	3	
69	1	4	3	
70	1	16	9	
71	1	2	9	
72	1	1	1	
73	1	6	1	
74	1	13	3	
75	1	7	26	
76	1	16	47	
77	1	90	18	
78	1	24	32	
79	1	16	16	
80	1	14	49	
81	1	12	10	
82	1	32	10	
83	1	20	3	
84	1	11	35	
85	1	8	55	
86	1	5	25	
87	1	2	7	
88	1	19	108	
89	1	48	21	
90	1	6	9	
91	1	11	9	
92	1	11	31	
93	1	17	79	
94	1	106	19	
95	1	11	18	
96	1	5	18	
97	1	15	49	
