        30       100       100
      1850        74        25         4
      2576        56        46         1
      2829        41        69         1
      3136        56        56         1
      1785        51        35         2
      1850        50        37         1
      2604        42        62         2
      1215        45        27         5
      2820        47        60         1
      2484        69        36         2
      2146        29        74         2
      1364        44        31         4
      2173        53        41         1
      2856        42        68         2
      2950        50        59         2
      3233        61        53         1
      3312        46        72         2
      3240        54        60         1
      1829        31        59         1
      3692        71        52         1
      2244        33        68         1
      2640        55        48         2
      3420        60        57         1
      2090        38        55         2
      4026        66        61         1
      3360        48        70         2
      1881        57        33         3
      4488        68        66         1
      2698        38        71         2
      1950        30        65         3
