        30       100       100
      4015        73        55         1
      3770        58        65         1
      1305        29        45         6
      2048        32        64         3
      4615        65        71         1
      1470        49        30         2
      2944        46        64         2
      1775        71        25         3
      1175        25        47         8
      3380        52        65         1
      1708        61        28         3
      3245        59        55         1
      4556        68        67         1
      4092        62        66         1
      1972        58        34         2
      2738        37        74         2
      2756        53        52         1
      1952        61        32         3
      2788        41        68         1
      3498        66        53         1
      3250        65        50         2
      2976        62        48         2
      2788        68        41         2
      1782        66        27         3
       980        28        35         6
      2009        41        49         4
      3850        70        55         1
      3150        50        63         2
      2464        56        44         1
      2772        63        44         1
