        30       100       100
      2880        48        60         1
      5112        71        72         1
      1456        56        26         1
      2442        33        74         2
      3304        59        56         1
      1560        39        40         2
      1350        50        27         2
      3196        47        68         1
      2580        60        43         1
      1260        28        45         3
       864        27        32         3
       910        26        35         5
      1845        41        45         4
      1440        45        32         2
      4453        73        61         1
      1680        40        42         3
      1820        70        26         1
      3504        73        48         1
      2150        43        50         1
      1534        59        26         3
      1189        41        29         2
      2720        40        68         2
      4380        60        73         1
       728        28        26         9
      1344        42        32         4
      2646        63        42         2
      2040        60        34         2
      1320        40        33         4
      1196        46        26         6
      1326        39        34         1
