        30       100       100
      1521        39        39         4
      1914        29        66         2
      3692        52        71         1
      1500        60        25         1
      2912        52        56         1
      1674        54        31         2
      4095        65        63         1
      1512        56        27         3
      1876        28        67         2
      2601        51        51         1
      2592        36        72         1
      2701        73        37         1
      2337        57        41         1
      2100        70        30         3
      2160        72        30         3
      2508        38        66         2
      1248        39        32         4
      1600        50        32         4
      2021        47        43         4
      3540        60        59         1
      4761        69        69         1
      1961        53        37         2
      1161        27        43         6
      2442        33        74         1
      3233        53        61         1
      4218        57        74         1
      1920        60        32         1
      2752        64        43         1
      4140        60        69         1
      2150        50        43         4
