        30       100       100
      1680        40        42         3
       972        27        36         1
      1242        46        27         2
      1488        48        31         1
      2430        54        45         2
      2244        34        66         1
      2332        53        44         2
      1925        55        35         1
      1536        32        48         6
       960        30        32         9
      3650        50        73         1
      4104        72        57         1
      2268        63        36         1
      1080        30        36         4
      1225        25        49         7
      1920        60        32         1
      2820        47        60         2
      1944        36        54         2
      1440        40        36         4
      1404        26        54         2
       756        27        28         6
      2250        50        45         4
      2613        39        67         2
      2714        46        59         1
      2112        44        48         4
      3127        53        59         1
      2301        39        59         2
      1248        48        26         4
      2790        45        62         2
      3752        67        56         1
