        30       100       100
      1458        27        54         1
      1904        56        34         2
      2744        49        56         2
      1974        42        47         3
      2448        51        48         1
      2255        55        41         1
      4544        71        64         1
      3976        71        56         1
      1333        31        43         3
      2009        41        49         2
      1518        46        33         6
      2000        40        50         1
      1848        33        56         2
      3960        72        55         1
      4752        72        66         1
      3008        47        64         2
      1911        39        49         4
      1184        37        32         3
      1176        42        28         5
      2891        59        49         2
      2464        44        56         2
      2142        34        63         2
      1980        55        36         1
      1100        25        44         6
      3819        57        67         1
      3621        71        51         1
       950        25        38         6
      1566        54        29         1
      4234        73        58         1
      4284        63        68         1
