        30       100       100
      2548        49        52         1
      2080        32        65         2
      1850        50        37         4
      2622        46        57         2
      2108        62        34         2
      3528        63        56         1
      1092        26        42         4
      1624        58        28         1
      2448        36        68         1
      1144        44        26         3
      4071        59        69         1
      2652        39        68         2
      2210        65        34         1
      5037        73        69         1
      3135        55        57         1
      4095        65        63         1
      2376        54        44         2
      3025        55        55         1
      3933        69        57         1
      2226        53        42         1
      2546        38        67         2
      3150        63        50         2
      2728        44        62         1
      1802        53        34         2
      2774        73        38         2
      1911        39        49         4
      3124        71        44         1
      1512        42        36         1
       945        27        35         6
      2646        49        54         2
