        30       100       100
      2211        33        67         1
      1892        43        44         4
      2516        74        34         1
      1056        32        33         2
      4623        69        67         1
      4489        67        67         1
      4608        64        72         1
       702        26        27         7
      3285        45        73         1
      2295        45        51         2
      1122        34        33         3
      2244        33        68         3
      2790        62        45         2
      3360        70        48         1
      1836        34        54         2
      2482        73        34         2
      3942        54        73         1
      2368        37        64         1
      4032        63        64         1
      1316        28        47         2
      3190        55        58         1
       832        32        26         8
      1232        28        44         5
      2952        72        41         2
      3551        53        67         1
      2856        56        51         1
      1352        52        26         2
      1350        54        25         4
      3213        63        51         1
      1953        63        31         1
