        30       100       100
      2538        54        47         2
      2590        35        74         2
      4550        65        70         1
      1125        45        25         2
      2068        47        44         3
      3828        58        66         1
      3036        44        69         2
      4071        69        59         1
      3700        50        74         1
      2240        70        32         3
      3149        47        67         2
      1280        32        40         2
      2397        51        47         1
      1225        25        49         4
      2135        35        61         2
      1638        26        63         1
      1470        30        49         4
      2961        63        47         1
       840        30        28         8
      1943        29        67         1
      2072        74        28         2
      1316        28        47         1
      1140        30        38         4
      3213        63        51         1
      3150        45        70         1
      5180        70        74         1
      3808        56        68         1
      1700        68        25         4
      1140        38        30         3
      2196        61        36         2
