        30       100       100
       551        29        19        15
       385        11        35         8
       722        38        19         1
       837        27        31         7
       494        26        19         2
      1140        30        38         6
       858        22        39         2
      1170        45        26         4
      1296        48        27         4
       693        33        21         6
      1160        40        29         4
      2160        45        48         3
      1196        26        46         2
       798        42        19         2
      1764        42        42         1
       714        42        17         4
       250        10        25        19
       874        38        23         3
       420        20        21        12
      1551        47        33         2
       392        14        28        17
      1710        38        45         4
      1932        42        46         3
       999        37        27         2
       495        15        33         3
       946        43        22         8
       270        27        10        28
       540        18        30         8
       980        35        28         1
       276        23        12        16
