        30       100       100
       480        32        15        14
      2208        48        46         4
       304        19        16        28
       564        47        12        11
      1848        44        42         3
      1350        30        45         3
       928        32        29         3
       319        11        29        18
      1702        37        46         2
       782        34        23         4
      1296        48        27         3
       330        33        10        11
       864        24        36         8
       363        11        33         3
      2107        49        43         3
      1862        38        49         4
      1023        31        33         9
      1080        36        30         2
      1598        47        34         4
       765        45        17         2
       416        13        32        19
       836        19        44         2
      1763        43        41         3
      1517        41        37         2
       612        17        36        10
       735        49        15         5
      1305        29        45         2
       418        11        38         3
       462        21        22         1
       280        10        28        22
