        30       100       100
       962        26        37         2
       364        14        26        20
       726        33        22         2
       132        11        12        63
       560        20        28         9
       608        38        16         5
       230        10        23        17
      1520        40        38         1
      1560        40        39         1
      1276        29        44         6
      1081        23        47         3
      1540        35        44         3
      1692        36        47         2
       374        34        11         5
       552        23        24         1
      1012        23        44         8
       299        23        13        12
      1599        41        39         4
       630        14        45         6
       780        30        26         6
      1056        24        44         8
      1100        25        44         2
      1224        36        34         3
       560        35        16        10
       250        25        10        16
       513        19        27         5
       760        40        19         6
      1147        31        37         2
       324        18        18        15
      1530        45        34         2
