        30       100       100
       621        23        27         1
       630        35        18         1
       561        33        17         3
       840        21        40         4
       528        16        33        15
       410        10        41         6
      1610        46        35         2
      1152        36        32         4
      1935        43        45         2
       656        41        16         1
       492        12        41         2
       559        43        13        12
      1302        31        42         1
      1073        37        29         1
       780        20        39         7
      1764        36        49         2
       728        28        26         7
       774        18        43         8
       190        10        19        36
       468        26        18        15
       483        23        21        10
      1085        31        35         1
      1932        42        46         2
       714        34        21         6
       999        27        37         3
       600        20        30         1
       924        22        42         5
       378        27        14         6
      1364        44        31         1
       611        13        47         5
