        30       100       100
       510        15        34         7
      1036        37        28         6
       984        24        41         1
      1764        49        36         3
       615        15        41         3
      1280        32        40         5
      1176        24        49         8
       828        23        36         7
       768        48        16         5
       360        18        20        14
       484        44        11         2
      1764        42        42         3
       840        42        20        10
      1012        46        22         3
      1872        48        39         2
       527        31        17        15
       735        15        49        10
      1480        37        40         4
       713        31        23         8
       564        47        12         3
       777        37        21         1
       130        10        13        27
       864        32        27         1
      1806        43        42         1
      1032        24        43         6
       682        31        22         8
       686        49        14        11
       825        25        33        11
      1824        38        48         2
       364        14        26        19
