        30       100       100
      1421        29        49         5
       476        28        17         1
      1271        41        31         4
       496        16        31         6
      2115        45        47         2
       560        35        16         7
       406        14        29         4
       434        31        14        19
       864        18        48         8
       276        23        12        12
       616        28        22         1
       336        12        28        13
       888        37        24         3
       495        11        45        13
      1554        42        37         2
      1584        36        44         4
       456        12        38        16
      1320        30        44         4
       780        30        26         2
       740        20        37        10
      1386        33        42         4
      2058        42        49         1
      1530        34        45         4
       486        27        18        11
      1748        38        46         1
       552        12        46         8
      1269        27        47         3
       462        22        21         4
       216        12        18         2
       608        32        19         7
