        30       100       100
       736        23        32         5
      2115        47        45         1
       465        31        15         6
      1316        47        28         4
       322        14        23        11
       459        17        27        15
       672        21        32         9
       221        17        13        35
       846        47        18         6
       504        12        42        12
       588        28        21         7
       495        15        33         4
      1032        43        24         2
       460        46        10        16
      1584        44        36         3
       324        12        27        12
      1144        44        26         5
       400        40        10        19
      1776        48        37         4
       637        49        13         2
       539        49        11        18
      1620        36        45         2
       209        11        19        42
       864        32        27         9
      1050        25        42         7
       620        20        31         6
      1058        46        23         4
      1849        43        43         4
      1548        43        36         4
      1716        39        44         4
