        30       100       100
       150        10        15        20
       440        44        10        20
       714        17        42         6
       990        45        22         8
      1230        30        41         3
      1225        49        25         7
       336        24        14        18
      1722        42        41         1
       154        14        11        62
       540        45        12        14
       306        18        17         7
       506        46        11         5
       450        45        10        20
       496        31        16         2
       322        14        23         9
       756        28        27         9
      1920        48        40         2
       336        24        14        24
       704        32        22         6
      1360        34        40         3
      1395        31        45         5
      1104        23        48         5
       684        19        36        10
       340        17        20        23
      1813        37        49         1
      1935        45        43         2
       494        26        19         8
      1720        40        43         4
       364        26        14        21
       351        13        27        16
