        30       100       100
       690        30        23        12
       468        18        26        11
       150        15        10        56
       660        33        20         2
      1176        24        49         5
       289        17        17        24
      1927        41        47         4
       520        26        20         6
      1540        44        35         2
       880        44        20         5
      1554        42        37         2
       920        46        20         3
       492        41        12        16
      1000        25        40         5
      1032        24        43         5
      1260        45        28         3
      1152        48        24         6
       931        49        19         5
       783        27        29         6
      1209        31        39         4
       517        47        11         9
      1073        29        37         4
       468        13        36         8
      1344        28        48         4
       532        14        38        11
       602        14        43         9
       600        25        24        11
       570        38        15        11
       588        12        49        13
      1025        25        41         3
