ID,WIDTH,HEIGHT,GROUP
0,3,6,0
1,3,3,1
2,5,8,2
3,3,5,3
4,5,4,3
5,4,3,4
6,3,5,5
7,4,15,5
8,9,4,6
9,3,5,6
10,4,5,7
11,3,4,8
12,5,3,8
13,5,5,8
14,5,24,9
15,50,3,10
16,5,4,11
17,12,6,12
18,4,3,12
19,26,30,13
20,3,5,13
21,50,4,14
22,4,3,15
23,50,3,15
24,14,24,16
25,3,3,17
26,7,21,17
27,8,3,17
28,5,8,18
29,3,19,19
30,5,5,20
31,4,5,21
32,5,5,21
33,4,12,22
34,5,5,23
35,3,3,23
36,5,5,24
37,7,5,24
38,5,3,25
39,5,21,25
40,4,21,26
41,3,3,27
42,6,25,27
43,5,3,27
44,4,7,27
45,7,5,28
46,4,5,28
47,3,8,29
48,4,3,30
49,35,12,30
50,3,5,31
51,5,3,31
52,24,30,31
53,16,6,31
54,3,4,32
55,4,3,33
56,3,3,34
57,4,14,35
58,5,5,35
59,35,13,35
