ID,WIDTH,HEIGHT,GROUP
0,3,37,0
1,24,2,1
2,9,12,1
3,3,38,2
4,3,2,2
5,2,4,2
6,18,4,3
7,3,2,4
8,3,2,4
9,11,38,4
10,3,14,4
11,46,12,5
12,2,2,5
13,3,2,5
14,2,2,6
15,2,82,7
16,3,2,8
17,8,2,9
18,3,4,10
19,4,33,11
20,3,22,12
21,3,4,13
22,2,2,14
23,23,2,15
24,2,2,16
25,11,2,16
26,2,2,16
27,13,2,17
28,7,2,18
29,2,2,18
30,7,7,19
31,25,5,19
32,6,82,20
33,2,2,20
34,3,4,20
35,3,6,21
36,6,2,22
37,37,22,22
38,9,22,22
39,3,20,22
40,2,2,23
41,2,2,24
42,3,2,24
43,3,40,25
44,3,4,25
45,3,2,25
46,7,36,26
47,22,2,26
48,2,2,26
49,3,22,27
50,3,2,27
51,23,38,27
52,19,59,27
53,2,2,28
54,8,2,29
55,3,5,29
56,2,2,30
57,4,2,31
58,3,40,32
59,5,2,33
60,3,2,34
61,18,2,35
62,19,23,36
63,28,22,37
64,12,7,37
65,13,7,38
66,2,2,38
67,2,4,39
68,3,52,40
69,3,15,41
