        20       100       100
      1591        37        43         1
       754        26        29         5
      1734        34        51         2
      1848        56        33         3
      2312        34        68         1
      2288        44        52         2
      2880        40        72         1
      3723        51        73         1
      1680        48        35         4
      2736        38        72         2
      1368        36        38         4
      1612        52        31         2
      2337        57        41         1
      2415        35        69         2
      2862        53        54         1
      2376        54        44         1
      2784        58        48         2
       928        29        32         5
      1404        36        39         2
      3074        58        53         1
